"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01012709,,284,,2,4,3,2,3,4,2,3,1,0,1,3,5,2,6,5,4,2,2,1,6,1,6,3,5,2,1,4,1,5,5,0,4,2,0,5,2,9,7,2,1,0,2,1,6,5,7,3,2,0,3,6,1,2,7,4,1,3,5,6,3,2,5,6,5,6,4,8,7,7,1,4,4,1,5,6,2,0,3,3,0,1,3,1,1,2,1,1,2,0,0
S01012710,,361,,5,6,2,2,2,2,4,3,5,4,1,6,3,2,2,4,4,3,3,3,5,6,3,4,4,7,5,2,0,6,0,5,4,4,5,2,7,5,7,3,1,3,4,4,6,7,4,7,6,10,3,8,4,8,6,6,2,5,4,5,11,6,8,1,1,4,4,5,9,6,2,1,3,1,7,2,4,1,4,1,2,2,5,4,3,2,2,2,1,2,2
S01012711,,465,,6,6,4,7,1,6,5,2,4,5,5,4,8,1,5,7,4,3,0,8,5,4,7,11,5,3,8,3,7,3,8,4,7,4,3,10,4,5,7,4,6,2,10,7,3,1,11,10,8,3,6,4,2,9,9,8,4,4,6,8,7,6,2,6,6,5,9,4,11,4,5,3,1,9,3,4,7,0,6,5,2,2,3,3,1,3,4,3,4,1,12
S01012712,,419,,2,2,4,8,5,4,7,5,3,4,2,4,3,2,9,4,8,4,5,5,11,8,4,3,2,3,5,0,2,1,2,1,2,7,4,3,3,2,2,3,2,6,5,2,7,2,9,11,6,10,5,15,3,5,5,4,4,7,7,5,8,2,6,2,5,9,2,6,8,8,8,4,6,5,4,6,7,5,6,7,3,4,4,2,1,3,3,2,1,3,1
S01012713,,396,,4,4,2,2,3,7,5,6,4,2,11,2,4,3,6,0,2,5,4,4,5,2,3,7,4,1,3,4,1,1,8,5,4,7,4,4,3,3,1,3,5,4,5,8,3,4,5,6,7,4,1,4,13,2,6,2,7,8,3,6,9,2,4,5,5,3,9,5,5,6,1,7,7,7,6,1,3,6,5,6,4,3,2,7,3,3,4,3,2,1,6
S01012714,,305,,1,1,1,2,4,2,3,2,0,8,2,3,3,2,2,6,4,3,2,6,1,3,2,6,1,4,1,0,3,0,0,2,2,2,2,5,3,3,1,3,5,4,3,7,3,3,5,7,4,4,4,4,7,1,2,1,5,3,3,5,1,3,3,5,5,6,10,7,9,6,8,9,7,3,3,3,2,3,4,4,3,2,2,4,5,1,0,2,2,0,2
S01012715,,353,,5,4,2,5,1,2,2,2,0,1,0,2,2,2,0,6,4,2,6,2,2,2,3,3,0,9,4,10,6,12,2,3,2,15,7,4,1,4,0,1,2,0,5,5,7,4,1,6,6,6,10,11,5,3,4,5,6,4,5,7,3,4,3,1,3,5,2,5,2,3,3,11,5,7,10,4,4,5,0,3,2,3,2,2,3,4,5,1,0,2,4
S01012716,,448,,1,1,2,3,2,3,2,1,6,2,2,3,4,3,4,2,6,2,2,8,4,6,2,5,0,6,4,2,4,5,1,5,4,2,3,7,6,0,3,2,4,2,4,5,5,5,7,7,4,6,6,9,7,4,8,3,6,3,5,6,8,5,10,7,10,12,5,10,6,7,6,9,4,5,8,6,11,7,6,10,9,3,6,3,5,3,8,4,4,4,11
S01012717,,488,,1,3,1,4,2,2,1,5,5,3,0,6,1,1,2,6,6,1,1,4,3,4,6,3,2,0,1,2,10,3,5,7,3,4,4,3,6,6,1,6,5,4,6,10,8,1,2,12,5,6,5,6,7,3,5,6,8,11,12,5,8,6,6,5,6,5,6,5,9,9,8,8,12,6,8,8,8,17,10,11,6,8,7,8,4,3,4,5,8,2,11
S01012718,,556,,8,4,3,11,3,1,6,5,4,1,2,4,3,12,2,5,8,2,5,1,7,9,3,8,9,0,12,7,10,6,3,8,6,3,5,5,9,3,1,6,8,3,9,11,5,6,7,8,13,3,10,6,11,4,10,4,13,6,9,5,6,6,9,7,7,6,10,12,10,7,10,4,2,2,7,6,7,6,7,9,5,6,3,2,13,1,3,1,4,6,11
S01012719,,425,,3,4,4,3,3,2,4,2,1,4,5,3,5,5,3,1,1,3,2,7,3,7,15,5,4,12,12,10,9,13,2,5,5,14,10,4,9,1,9,5,4,1,5,3,7,5,7,1,6,8,10,7,6,8,6,7,8,9,5,4,3,4,7,1,3,8,3,1,5,5,6,7,0,6,2,1,2,5,3,1,2,0,0,2,4,0,2,1,1,1,3
S01012720,,230,,3,3,1,2,0,0,0,1,4,2,1,0,3,0,4,0,1,1,1,1,6,4,1,9,7,10,2,9,1,0,4,3,9,9,5,3,2,1,3,7,3,2,5,2,3,4,6,2,4,3,4,4,5,1,2,6,4,1,3,4,2,4,3,0,3,1,1,0,2,1,0,4,0,4,0,1,1,0,2,1,2,1,2,0,1,1,0,1,0,0,1
S01012721,,345,,1,4,3,1,5,6,2,2,2,1,7,2,1,4,4,3,5,5,5,4,4,0,1,6,6,3,4,3,1,3,2,2,5,5,6,1,1,7,2,5,4,8,6,6,6,2,5,4,2,7,2,4,4,7,4,2,5,6,3,6,4,3,6,4,7,3,7,11,2,4,4,2,3,4,3,5,3,7,4,5,3,3,3,4,2,2,1,0,3,1,5
S01012722,,358,,0,3,4,3,3,3,4,8,1,3,1,2,2,5,3,2,5,1,4,0,4,6,7,1,5,3,4,3,2,13,4,10,7,6,3,7,2,4,9,7,3,2,5,7,2,4,4,3,10,9,5,4,1,2,7,4,6,5,6,9,3,3,3,4,3,3,4,8,6,8,5,5,5,1,0,3,5,3,3,7,2,1,0,1,1,2,1,2,0,0,4
S01012723,,318,,4,7,3,4,1,6,3,2,4,3,3,1,3,3,6,2,3,2,3,4,1,4,1,6,7,10,3,3,7,11,2,3,4,1,8,5,0,4,4,8,4,1,5,6,0,3,1,3,3,6,5,7,4,3,8,6,3,1,3,4,5,6,2,5,4,4,0,6,4,4,5,2,7,2,0,3,2,1,1,4,1,5,0,3,1,3,1,1,1,0,0
S01012724,,389,,8,3,5,3,1,3,6,3,5,3,4,4,2,4,4,3,5,4,1,5,5,3,7,1,6,4,4,7,8,5,6,5,9,9,3,10,1,5,4,2,4,1,6,2,6,6,6,2,10,8,5,5,6,6,8,2,4,3,4,4,2,5,5,5,5,5,4,7,4,5,7,8,7,4,3,5,1,3,4,6,1,2,2,3,0,0,2,0,0,2,4
S01012725,,454,,2,1,7,4,1,3,0,7,4,3,7,6,5,5,6,5,5,3,4,3,7,7,4,7,10,5,5,6,5,18,6,14,5,4,12,6,7,9,7,11,5,5,5,9,6,7,9,9,2,4,14,7,6,5,5,3,7,5,2,3,6,4,6,1,3,4,5,4,0,2,4,9,3,3,2,4,5,5,3,3,3,3,1,4,4,2,3,0,0,0,4
S01012726,,344,,2,1,2,4,2,5,2,6,4,3,5,6,2,4,7,2,5,3,6,8,4,5,1,6,1,3,5,4,6,3,3,3,6,3,5,6,3,2,0,8,2,1,6,4,7,6,5,7,0,6,1,7,1,7,2,2,5,8,7,5,4,3,5,4,1,2,4,4,4,0,5,2,5,4,5,3,4,3,3,6,4,6,2,5,0,4,1,1,2,3,0
S01012727,,385,,4,3,7,4,7,7,2,5,5,7,0,4,7,3,9,8,5,3,5,1,11,7,3,2,6,2,5,6,10,7,5,1,5,7,6,4,6,0,2,4,3,4,5,6,7,7,5,7,4,3,11,6,2,4,5,7,8,7,6,2,7,6,5,2,3,4,3,8,4,0,1,3,0,3,8,3,0,2,3,3,3,3,1,0,3,1,1,0,1,0,0
S01012728,,437,,7,9,8,5,6,10,12,12,7,5,6,9,8,9,3,7,10,13,6,10,10,6,5,5,8,6,7,0,13,0,12,7,5,0,9,7,4,4,1,5,2,7,13,9,9,7,5,6,4,5,9,4,1,5,5,6,4,4,4,3,5,4,3,0,3,4,3,2,2,1,0,2,1,3,1,4,1,3,0,3,1,0,0,0,0,0,2,1,0,0,0
S01012729,,430,,4,2,3,3,4,1,10,7,2,5,4,7,8,12,4,6,3,3,4,3,3,5,2,10,3,4,8,6,9,0,9,3,6,6,8,8,8,4,6,2,3,4,9,5,2,8,8,9,7,8,6,5,12,13,4,3,5,3,5,6,5,7,7,3,1,6,8,10,6,2,3,5,3,4,1,5,5,2,7,1,4,1,0,0,0,0,1,0,0,2,1
S01012730,,307,,2,8,5,8,5,7,4,5,4,5,11,1,3,2,2,4,4,2,0,3,0,6,4,1,0,7,7,7,2,0,4,4,0,5,3,7,5,4,3,6,1,6,2,4,1,6,6,0,5,1,5,5,1,3,1,4,2,3,4,6,3,3,8,4,6,4,9,3,5,2,2,3,4,3,5,5,1,1,1,1,0,2,0,3,0,1,0,0,1,0,1
S01012731,,412,,4,3,9,4,4,11,3,6,8,7,6,4,1,2,3,8,5,4,10,6,5,7,5,3,1,4,2,2,5,5,3,6,11,6,6,4,6,1,4,5,6,6,9,9,5,3,11,3,3,6,11,2,5,6,6,9,7,3,4,8,5,4,5,2,2,2,2,8,9,5,1,5,2,1,3,4,5,5,1,3,3,1,2,0,2,1,0,2,1,0,5
S01012732,,362,,6,3,7,5,6,2,7,6,6,5,1,4,2,6,4,3,9,1,6,6,5,2,4,3,1,3,1,4,6,1,1,7,8,3,2,4,1,7,4,8,0,8,5,6,9,7,0,5,9,14,5,5,2,1,1,9,5,2,6,0,1,4,3,3,8,5,7,10,9,10,2,3,3,5,1,2,2,3,1,2,2,5,1,0,0,0,0,1,0,0,0
S01012733,,561,,10,9,11,6,5,14,15,10,13,14,12,9,13,6,8,5,6,13,7,9,6,9,5,6,3,6,9,2,2,1,5,8,6,10,17,21,13,11,6,11,20,15,6,12,11,15,12,11,6,11,12,9,4,6,4,1,5,4,3,2,7,1,4,3,3,3,1,3,1,1,1,0,1,0,0,2,2,1,2,0,0,1,0,1,1,0,0,0,0,0,1
S01012734,,330,,7,2,6,2,2,8,11,6,4,11,11,7,5,6,7,6,5,3,6,5,5,8,2,1,4,1,0,2,0,2,7,5,3,3,6,6,5,6,7,10,15,4,9,6,7,9,12,10,1,8,4,6,6,4,5,3,1,0,3,0,1,0,2,2,0,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
S01012735,,221,,4,1,3,2,2,0,3,2,5,1,0,0,1,0,5,2,1,3,1,2,5,0,1,4,2,0,1,4,2,0,2,0,2,3,1,4,3,1,5,0,2,4,5,5,3,5,6,6,5,4,4,2,2,2,5,5,0,1,3,1,2,3,1,2,1,2,3,4,4,2,3,3,6,5,5,5,2,6,4,2,1,0,4,0,0,1,0,1,0,0,1
S01012736,,473,,5,6,8,5,5,6,7,2,4,9,9,13,4,3,10,8,6,9,6,7,4,4,6,5,6,2,2,1,1,3,13,6,15,1,5,9,3,2,3,7,9,10,9,7,15,9,15,4,6,6,8,8,6,8,1,5,2,5,5,6,4,3,6,5,5,11,8,5,12,3,9,3,1,1,5,0,1,1,0,1,2,2,3,2,0,0,1,0,2,2,1
S01012737,,423,,6,7,5,7,7,3,4,5,4,6,7,7,8,8,5,6,8,4,5,2,4,1,6,3,1,3,7,4,9,4,2,6,7,5,7,9,8,6,7,3,6,13,11,10,7,4,8,8,3,10,8,8,4,3,8,9,3,3,2,1,3,5,3,7,3,9,3,9,1,3,3,2,4,4,4,0,1,0,3,1,2,3,2,1,1,0,0,0,0,1,0
S01012738,,305,,3,3,1,7,3,3,6,0,2,5,6,2,4,6,2,4,2,2,4,5,4,1,3,4,3,2,1,8,2,1,6,5,2,2,5,3,0,0,6,2,3,3,4,4,7,1,6,5,9,5,5,9,6,6,5,8,8,3,5,0,2,10,0,4,5,4,9,5,5,4,2,3,3,2,3,0,2,2,2,0,2,1,0,2,0,0,0,1,0,0,0
S01012739,,478,,10,5,7,10,9,10,12,16,15,7,7,3,4,7,1,5,7,5,4,7,8,3,4,5,9,2,5,2,4,3,5,9,9,12,10,8,17,12,8,14,12,16,13,11,14,13,5,14,6,5,4,6,8,8,5,3,2,4,4,3,4,1,3,0,2,1,1,0,2,1,0,1,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
S01012740,,523,,12,6,6,9,15,15,11,10,7,12,10,5,5,4,11,6,10,5,14,3,3,6,6,9,6,4,6,4,5,8,5,14,12,6,16,12,9,11,9,13,7,21,6,14,8,5,13,13,8,4,5,3,3,5,8,6,4,6,4,7,1,5,5,1,6,1,1,2,4,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
S01012741,,272,,3,2,2,5,1,1,3,1,0,1,0,0,1,0,1,1,1,2,4,4,5,2,0,2,3,3,2,4,3,5,3,3,6,4,1,6,1,2,2,3,3,4,6,3,7,5,3,1,7,7,8,12,7,7,3,4,4,3,3,7,4,8,6,6,5,2,1,8,7,0,4,2,2,5,0,1,0,1,1,1,1,1,1,1,0,0,2,1,1,0,3
S01012742,,344,,2,4,4,3,5,6,0,1,0,4,3,2,1,2,2,1,4,5,4,3,4,1,1,2,4,3,1,0,1,3,8,3,0,11,6,3,1,6,5,5,1,4,4,2,6,2,2,4,8,2,4,4,4,7,10,8,4,6,10,8,7,7,6,4,9,7,7,11,5,5,4,3,2,2,3,4,1,4,9,2,3,0,1,3,4,3,2,0,1,0,1
S01012743,,294,,0,4,4,1,4,1,2,1,6,3,1,4,4,2,3,3,3,3,3,5,0,4,2,2,1,1,3,2,4,0,5,0,0,4,3,0,4,1,2,2,1,1,3,2,7,4,5,4,4,4,5,7,5,5,5,5,4,10,4,10,7,6,6,2,1,4,1,7,3,4,7,3,7,3,5,3,5,2,3,1,5,4,2,1,2,1,1,0,1,1,4
S01012744,,341,,3,7,4,1,0,1,3,7,4,1,2,2,1,6,3,0,3,4,4,5,2,7,4,3,4,5,11,5,9,4,2,2,0,6,3,4,3,2,1,7,6,4,8,4,5,4,4,8,6,6,7,4,3,3,7,10,10,6,6,7,8,9,5,6,1,5,5,4,5,4,2,2,7,1,3,0,1,4,0,0,0,0,1,1,0,0,1,1,1,0,1
S01012745,,502,,6,12,8,10,3,4,2,5,5,2,4,8,5,8,1,6,3,4,6,3,2,3,5,4,4,8,6,8,6,6,6,11,10,12,12,11,5,7,3,7,2,13,7,3,9,10,8,7,4,13,6,6,7,5,6,6,6,6,6,6,2,4,5,4,10,4,6,4,12,4,5,5,4,3,8,1,3,4,5,5,2,2,3,4,2,0,4,1,0,2,7
S01012746,,376,,1,7,6,6,5,0,2,7,6,3,6,2,6,4,3,3,5,2,6,4,2,3,6,3,5,1,6,6,3,5,2,4,8,2,4,10,7,6,8,3,5,3,5,8,7,3,6,7,9,6,9,15,4,5,7,8,4,7,4,7,2,3,5,3,3,5,3,3,3,2,5,4,4,5,5,3,0,0,3,2,0,1,2,1,1,1,0,0,0,0,0
S01012747,,443,,4,5,2,9,5,13,4,5,3,6,4,0,4,5,5,4,1,1,11,7,6,3,4,7,4,6,0,7,3,3,3,6,7,3,6,3,5,7,4,10,6,6,3,2,5,10,3,6,7,3,6,7,8,12,8,8,8,9,15,5,8,5,4,5,5,4,6,4,6,8,5,4,2,2,4,0,7,3,2,4,5,2,3,1,2,3,3,1,0,1,2
S01012748,,430,,9,8,5,11,4,7,2,4,6,11,5,8,2,4,5,4,9,6,6,2,8,8,6,5,6,2,3,2,10,3,11,6,3,6,4,6,0,10,5,7,10,7,3,8,6,6,5,2,5,10,6,5,7,6,3,6,6,0,4,8,9,8,3,2,10,3,3,4,4,4,5,5,1,1,0,2,3,2,2,1,2,4,1,0,1,3,0,2,3,0,0
S01012749,,459,,5,4,9,5,6,3,5,6,8,7,6,5,5,7,7,4,8,7,8,3,6,8,1,7,6,11,9,6,8,0,4,7,12,6,18,6,10,6,1,4,4,8,8,9,6,4,5,11,2,4,1,11,7,10,7,11,7,5,7,4,4,4,6,6,3,4,2,2,1,1,0,1,3,1,7,3,1,0,5,4,5,5,1,1,1,1,1,0,0,1,0
S01012750,,359,,3,2,5,5,8,0,2,6,2,10,3,3,4,5,6,2,3,6,2,3,7,5,5,4,5,7,10,4,7,4,5,15,8,4,2,4,4,7,6,7,2,1,6,3,4,1,4,4,6,4,3,2,8,6,7,5,5,3,6,6,4,2,3,8,5,5,2,1,6,1,1,8,4,2,1,0,3,2,3,3,0,2,0,0,0,3,1,1,0,0,2
S01012751,,434,,6,3,1,4,2,5,5,6,6,3,8,3,3,4,4,1,3,1,5,4,3,5,3,1,5,2,6,7,4,14,8,8,9,4,8,1,2,4,2,4,7,3,4,3,8,4,8,7,6,5,9,6,5,13,5,6,7,2,0,7,5,5,3,4,4,2,2,5,2,1,5,9,1,8,10,5,8,4,8,12,9,6,6,5,1,7,1,0,1,0,3
S01012752,,430,,5,6,7,7,1,5,1,1,3,4,9,3,6,4,2,2,3,5,5,7,0,5,7,2,7,5,2,8,3,5,6,6,7,5,7,13,9,4,8,5,10,9,8,6,7,6,5,6,4,8,6,10,2,12,8,10,2,6,4,9,3,4,9,6,5,9,5,1,5,2,2,5,1,2,4,4,3,4,1,3,2,2,1,2,0,0,2,1,1,0,3
S01012753,,278,,2,3,4,2,7,2,3,1,5,1,4,5,2,2,3,2,4,3,4,4,2,4,2,3,3,3,1,4,3,6,7,4,4,6,6,2,7,6,3,0,5,2,3,2,2,2,3,8,1,5,5,2,1,6,5,7,3,2,5,2,4,4,5,4,6,7,8,1,1,4,2,1,2,2,7,2,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0
S01012754,,294,,5,4,5,2,1,1,6,6,1,6,4,3,2,5,4,4,6,2,2,3,3,5,2,1,4,3,4,7,4,2,0,1,0,4,3,3,6,5,4,1,5,2,2,1,9,5,2,2,3,3,3,5,1,4,6,3,5,3,5,5,4,4,6,5,3,5,10,1,4,1,3,8,2,4,3,1,0,1,0,1,4,3,0,2,2,2,2,1,0,1,3
S01012755,,277,,4,2,1,3,4,3,3,4,3,3,0,4,0,3,0,3,3,3,1,3,2,5,4,0,6,3,3,6,1,7,5,6,1,5,2,3,4,5,3,3,4,5,5,0,6,0,1,4,5,1,6,1,2,5,3,0,1,4,5,5,7,2,4,5,1,1,1,5,3,5,1,2,3,3,1,1,5,4,5,2,0,7,1,1,2,4,2,1,1,0,10
S01012756,,262,,4,1,1,2,2,2,1,1,0,2,1,1,0,1,2,1,0,1,3,2,0,1,2,0,3,4,3,3,5,3,1,3,2,2,0,3,2,0,0,1,0,6,0,3,0,3,1,2,3,3,3,3,3,6,6,8,4,3,0,6,4,6,5,3,4,2,6,4,9,4,5,6,4,9,4,8,5,1,3,3,6,3,9,6,3,3,1,1,1,2,3
S01012757,,259,,1,3,1,3,5,0,1,1,2,3,1,3,1,4,3,2,1,2,3,5,1,4,0,6,0,2,3,1,0,4,6,5,4,3,8,1,5,3,3,4,0,5,4,3,3,2,1,5,7,4,0,3,5,7,3,6,7,2,2,4,5,2,4,5,6,4,2,3,7,2,2,1,5,3,2,3,2,2,4,0,1,2,4,1,3,1,0,0,1,1,0
S01012758,,310,,2,0,0,7,2,2,1,4,4,2,0,3,2,3,1,0,3,2,4,3,6,6,10,2,2,3,4,4,5,4,4,7,0,6,3,2,2,5,6,5,4,2,4,5,8,6,5,1,0,5,4,5,5,6,6,5,7,5,3,5,8,4,8,4,3,5,7,5,2,3,3,3,3,4,2,1,1,3,1,0,6,3,3,1,0,2,0,1,0,0,2
S01012759,,370,,5,2,4,7,0,2,3,2,1,6,7,8,1,2,4,6,4,5,6,2,6,2,0,2,8,2,6,3,5,5,3,10,5,8,4,4,6,7,6,1,6,3,1,4,6,6,6,9,3,3,6,11,5,5,7,9,10,2,4,3,5,4,6,4,1,2,6,3,4,6,3,3,3,5,6,6,6,0,6,0,3,1,3,0,0,1,1,1,0,0,2
S01012760,,554,,6,11,2,3,12,9,8,5,8,7,6,2,3,5,4,4,8,4,12,7,9,4,7,12,9,4,1,9,0,9,8,6,7,9,13,1,10,1,8,6,9,6,17,7,6,8,9,10,7,13,6,2,10,7,6,8,1,9,5,8,2,9,3,2,8,4,6,5,5,4,1,4,5,8,2,3,3,7,8,8,1,7,2,2,3,2,4,3,2,1,17
S01012761,,358,,3,1,5,4,0,1,2,5,2,5,0,1,3,2,5,3,3,3,3,0,2,4,5,1,13,1,3,4,9,3,7,4,2,4,7,3,2,6,1,5,3,6,10,5,0,5,2,4,2,7,1,8,9,7,5,7,7,3,8,8,7,5,7,10,4,6,3,7,2,7,3,1,5,6,6,0,1,2,4,5,1,5,1,5,3,0,4,1,3,0,0
S01012762,,343,,4,4,3,0,5,7,3,1,6,3,0,2,4,1,3,0,3,2,3,3,4,6,3,3,4,0,1,6,5,1,7,2,3,6,3,2,3,5,3,0,7,5,4,0,5,1,4,11,5,5,5,2,7,6,5,6,8,8,4,2,6,9,1,2,4,9,5,7,5,5,4,6,6,5,3,3,11,10,3,2,1,1,1,1,4,1,0,1,1,2,0
S01012763,,217,,7,3,2,4,4,2,3,1,0,2,3,3,0,1,0,0,1,2,4,2,3,1,4,2,2,7,1,2,7,3,3,0,2,1,5,2,2,0,0,2,1,0,3,7,2,4,3,5,2,2,3,3,2,9,5,4,5,4,1,3,3,2,2,3,6,4,1,3,1,1,7,4,4,0,0,2,1,1,2,0,2,1,0,0,0,1,1,0,1,1,2
S01012764,,371,,1,4,1,3,0,4,3,3,3,3,3,7,5,0,8,8,10,6,5,3,1,3,0,5,4,7,2,3,9,5,2,9,3,6,4,5,11,4,4,4,5,7,1,6,8,4,9,7,6,4,8,2,8,0,8,8,1,5,6,6,8,4,0,5,7,3,3,4,3,4,3,3,1,6,6,3,2,2,2,2,0,2,5,1,2,1,3,3,2,0,1
S01012765,,368,,6,2,5,1,1,3,7,1,4,0,3,2,4,0,7,9,7,6,2,3,6,4,6,9,5,2,7,4,1,0,4,3,6,8,4,0,4,1,1,5,2,9,3,10,5,8,0,6,8,5,6,7,5,5,6,11,6,7,4,5,4,6,6,3,4,3,7,7,6,3,3,7,2,5,5,3,2,3,3,4,0,3,1,1,3,1,0,0,0,2,0
S01012766,,469,,4,7,11,6,6,3,3,7,8,8,6,8,7,3,4,10,13,6,5,7,3,5,8,2,7,0,9,0,4,1,5,8,3,5,4,11,4,8,4,6,8,10,11,5,16,7,7,8,4,6,3,7,11,11,7,8,9,9,5,8,10,4,1,4,3,5,6,2,5,2,4,2,1,5,2,1,1,1,2,3,6,2,0,4,2,0,0,1,0,0,1
S01012767,,267,,1,2,0,3,5,1,6,0,3,1,0,0,0,0,4,5,2,5,4,2,1,2,2,0,1,4,3,5,0,1,1,4,0,3,2,7,1,1,4,2,3,3,2,5,3,5,3,5,6,1,3,3,5,2,7,8,5,6,5,6,3,4,6,4,4,10,8,7,5,3,6,3,4,4,5,2,3,0,0,4,2,0,2,1,0,0,0,1,0,0,2
S01012768,,355,,2,4,1,2,1,2,5,4,4,1,3,6,3,2,5,7,4,4,3,4,0,2,0,5,3,2,4,1,3,0,6,2,0,5,3,0,0,4,1,2,1,4,3,6,4,4,4,5,10,5,8,3,9,8,5,9,9,6,11,3,6,13,13,10,6,10,8,6,11,5,5,5,5,2,6,2,0,1,0,4,1,3,1,0,0,1,2,1,0,0,1
S01012769,,204,,0,0,0,3,2,2,0,6,0,1,2,0,2,4,5,6,3,2,3,4,3,0,4,2,2,1,4,0,6,1,2,0,3,0,0,0,1,1,3,2,2,3,4,4,6,4,4,8,7,7,4,3,5,6,5,3,3,3,2,3,3,1,3,4,6,2,0,3,4,0,1,0,2,0,0,1,1,1,2,0,0,1,0,0,0,0,1,0,0,1,1
S01012770,,455,,5,2,1,6,4,2,0,3,3,5,8,6,11,5,11,4,7,5,4,3,10,5,5,2,5,7,6,4,7,6,3,5,2,5,9,1,5,5,2,5,10,6,3,4,6,10,7,4,6,11,6,5,9,8,6,1,3,8,4,4,9,11,2,6,8,4,6,3,9,7,3,6,6,1,5,4,4,8,5,3,3,6,3,2,1,1,4,2,0,2,6
S01012771,,373,,4,3,3,3,3,6,3,0,5,6,4,6,1,2,3,1,0,3,3,2,3,7,10,6,4,7,1,3,2,5,6,5,6,9,3,0,5,1,6,1,7,6,4,4,8,5,5,4,6,9,7,9,5,0,5,7,2,7,13,7,6,8,6,6,6,3,4,4,4,5,3,2,5,5,3,1,5,3,2,3,0,0,2,1,4,2,0,1,3,2,3
S01012772,,341,,2,4,6,0,9,4,2,7,3,4,4,8,0,5,4,5,4,2,7,1,2,2,4,5,1,5,3,6,3,4,5,2,8,1,5,6,7,3,5,4,8,2,3,3,2,7,3,3,6,6,1,9,3,2,4,4,4,7,9,4,4,9,5,5,3,4,3,8,5,1,2,4,4,2,4,4,5,4,2,2,3,2,0,0,1,0,0,1,0,0,2
S01012773,,424,,7,1,5,3,2,1,8,1,4,2,6,4,2,4,4,6,0,6,5,3,8,1,3,2,3,11,4,0,0,10,0,0,2,5,3,4,7,4,5,3,6,1,6,3,1,7,7,10,7,8,5,10,7,9,7,8,7,9,10,18,5,10,6,5,7,2,4,1,8,6,8,10,11,9,3,6,2,2,6,5,1,1,2,1,1,1,3,0,0,0,3
S01012774,,490,,3,10,8,6,5,1,5,7,7,2,0,2,0,4,3,1,2,1,7,8,8,8,4,9,7,13,15,11,7,11,13,9,7,10,5,4,5,4,3,8,11,4,1,11,5,6,8,8,7,4,9,6,13,10,11,8,6,4,11,5,5,6,9,6,4,2,8,5,0,5,0,1,3,2,4,2,2,3,1,6,4,6,2,1,0,4,0,1,1,1,5
S01012775,,196,,2,1,1,2,2,1,0,0,2,1,2,1,1,0,4,3,2,2,0,3,3,1,2,4,0,4,4,2,1,1,5,1,2,1,2,2,1,2,2,1,1,4,3,5,3,3,1,6,4,2,4,5,2,6,3,4,3,3,4,2,4,2,3,1,2,2,1,4,3,3,2,2,2,5,2,1,6,0,4,0,3,1,1,0,0,1,2,0,0,0,0
S01012776,,379,,6,9,3,7,2,1,4,1,2,5,2,3,2,2,5,4,3,5,2,5,11,4,5,5,0,0,9,6,5,5,4,11,0,4,5,0,4,5,5,3,4,4,3,0,8,6,5,3,8,9,5,8,7,3,6,3,9,5,6,1,6,11,7,8,3,6,9,5,7,3,4,6,2,0,1,0,6,3,3,4,2,4,3,3,2,1,1,2,0,0,0
S01012777,,509,,6,11,5,10,8,2,6,9,10,9,7,10,15,3,4,7,7,9,10,3,5,5,5,7,5,12,5,5,5,6,3,8,6,7,17,8,14,6,11,13,7,8,13,7,9,11,6,19,8,6,7,9,7,7,6,10,9,3,3,10,2,4,2,4,2,5,1,1,3,0,2,1,0,2,1,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,0
