"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01012099,,493,,3,4,4,2,3,7,3,3,3,5,3,9,4,6,3,6,4,5,6,6,3,6,4,3,4,7,4,0,5,5,0,3,6,1,6,3,6,4,2,2,3,3,12,5,8,6,13,10,10,5,6,5,4,4,8,16,6,1,6,5,4,5,5,5,3,5,7,5,2,8,5,8,6,2,3,4,6,8,11,4,6,8,11,6,9,6,7,8,4,0,23
S01012100,,605,,9,7,2,4,2,5,8,13,8,6,7,8,6,4,8,12,12,10,8,6,4,6,6,2,8,4,7,7,3,5,4,9,9,3,3,5,9,6,8,7,8,4,16,6,14,7,8,16,4,7,12,10,11,15,8,6,4,5,6,10,9,6,5,3,9,14,5,6,10,5,5,1,7,5,5,9,5,2,9,8,6,5,2,3,5,1,2,2,1,3,10
S01012101,,393,,0,1,5,2,2,4,2,3,4,5,8,7,4,5,3,5,7,4,3,5,1,7,8,7,4,1,4,0,0,5,3,2,0,3,5,2,0,4,3,5,3,6,6,8,4,4,6,3,7,12,12,6,9,6,8,6,8,4,3,4,7,10,4,4,3,7,8,6,3,6,6,8,1,4,5,4,3,6,2,5,2,3,2,2,2,1,3,2,2,2,2
S01012102,,342,,7,4,3,10,4,3,7,3,4,2,8,5,6,3,5,3,3,3,5,3,4,9,8,2,8,3,0,5,12,4,3,8,8,11,0,7,1,3,2,5,2,4,8,7,3,10,7,7,9,6,2,5,8,3,2,4,4,3,5,1,3,1,3,6,5,1,3,5,3,1,1,0,1,2,2,1,0,2,0,1,0,1,0,0,0,1,0,1,1,1,2
S01012103,,493,,5,7,8,6,5,8,3,5,5,10,2,0,2,9,5,1,5,4,8,12,4,5,6,11,1,4,12,9,3,13,5,11,9,9,0,5,5,7,8,10,10,3,7,7,10,7,10,11,11,10,12,3,8,12,4,12,6,7,2,4,14,5,4,4,2,1,3,3,3,5,7,4,4,2,5,1,4,2,2,1,2,2,0,4,3,0,0,0,0,1,2
S01012104,,441,,5,6,8,1,1,4,15,10,5,0,8,5,5,5,3,8,12,5,4,0,8,9,8,6,1,0,5,4,1,0,2,2,3,12,0,10,12,4,6,4,8,11,14,5,11,12,10,17,8,8,11,14,10,7,3,10,1,3,5,3,7,2,4,4,0,0,2,3,1,3,2,2,2,4,4,3,4,4,2,1,2,1,0,3,1,0,0,0,1,0,1
S01012105,,595,,10,3,5,9,10,3,4,4,7,5,5,6,8,6,5,9,5,12,9,4,4,2,10,8,9,2,6,11,9,9,3,7,3,4,8,3,5,4,11,3,6,2,7,11,8,5,5,12,5,15,13,14,9,14,13,8,11,10,13,13,10,8,5,7,8,9,9,9,5,7,3,3,4,4,6,6,2,2,5,3,2,2,4,4,1,8,3,3,2,0,7
S01012106,,553,,3,6,6,6,7,15,7,6,2,6,8,6,8,6,4,3,7,2,5,7,7,8,9,5,10,3,6,7,11,6,4,2,8,5,7,11,7,7,3,9,8,8,14,7,13,13,10,9,11,9,17,9,11,5,5,13,4,5,10,11,8,4,4,10,5,6,3,8,3,1,7,3,4,7,3,4,1,4,3,3,2,0,2,4,0,2,1,0,0,1,3
S01012107,,339,,7,4,0,5,5,1,4,6,2,4,1,1,1,2,7,2,3,1,1,7,6,7,5,4,3,6,3,4,1,8,3,1,1,2,3,2,5,0,0,5,1,8,4,5,7,8,2,3,5,8,9,7,3,3,5,5,2,9,4,5,3,11,5,7,7,3,7,8,4,3,3,2,4,3,3,1,4,5,1,5,2,3,0,0,1,5,0,1,1,0,1
S01012108,,503,,1,3,3,2,2,3,1,2,1,3,0,3,0,0,0,5,2,2,2,1,5,7,10,7,6,5,3,0,5,4,5,0,4,3,7,4,1,3,3,5,3,3,3,3,4,8,1,9,7,9,6,6,7,12,6,8,3,6,5,6,9,11,7,6,4,10,6,11,6,6,3,5,5,9,15,13,6,18,13,13,15,12,9,9,12,9,6,4,3,4,6
S01012109,,478,,7,4,11,11,2,8,2,4,2,8,4,0,3,4,2,3,6,3,9,6,9,10,4,10,6,15,7,9,6,17,6,6,9,4,10,15,4,11,9,7,3,4,11,12,1,9,8,6,8,8,6,6,7,3,5,7,8,5,1,8,4,7,3,5,3,5,0,6,3,1,4,3,2,2,1,2,2,3,5,2,2,3,2,2,1,1,1,1,0,1,2
S01012110,,442,,4,8,3,2,3,2,2,2,2,6,2,4,6,6,3,4,3,1,5,2,3,7,2,5,3,5,10,9,11,10,3,9,11,4,5,6,5,3,6,15,8,2,1,3,8,11,11,4,4,2,4,10,8,12,2,4,4,5,5,3,6,1,2,1,7,10,3,0,5,5,0,4,9,3,9,3,7,9,7,6,1,2,5,5,7,3,0,1,0,1,7
S01012111,,300,,6,2,1,4,0,1,3,0,1,2,3,4,6,3,4,4,5,5,7,5,0,8,4,7,2,3,2,4,10,6,2,4,6,4,4,4,5,5,3,2,4,2,3,6,6,10,2,10,6,4,5,1,7,4,3,2,6,5,3,0,0,2,3,0,3,1,2,5,1,2,3,1,2,0,4,2,2,1,2,1,5,0,2,5,0,3,0,1,1,2,4
S01012112,,443,,3,4,4,4,3,7,4,0,2,0,3,2,2,3,2,2,1,4,4,0,5,5,5,8,10,2,9,5,1,5,5,5,9,1,4,4,6,2,2,4,8,6,5,9,4,2,2,6,1,5,7,3,16,7,5,1,6,2,6,10,6,6,7,3,8,9,2,11,12,5,6,2,5,5,5,6,10,6,10,3,7,7,8,4,4,5,3,1,3,0,12
S01012113,,501,,7,7,3,2,2,2,0,2,2,3,5,4,4,4,6,2,3,2,1,4,11,2,2,9,7,1,1,7,5,1,7,6,7,7,7,2,5,5,8,2,6,3,6,6,7,8,5,6,14,11,14,10,9,6,10,11,8,3,8,5,4,4,6,4,11,5,8,8,10,4,8,11,7,4,5,8,9,7,8,4,9,4,8,4,2,6,3,3,4,0,0
S01012114,,476,,1,2,0,3,2,9,4,6,3,9,4,1,6,5,4,9,0,10,7,11,7,19,17,15,8,6,6,1,2,2,3,2,5,4,2,4,5,7,3,11,10,3,8,3,6,7,8,8,7,2,9,4,9,7,6,7,8,3,7,8,4,2,14,7,5,5,6,9,3,3,7,6,3,3,2,4,4,6,7,0,3,3,1,6,2,2,0,1,0,0,3
S01012115,,290,,2,3,2,5,4,0,3,5,6,8,1,1,3,4,2,0,1,3,5,2,4,2,4,1,2,1,1,3,5,0,8,8,2,2,0,3,3,1,2,4,3,2,0,9,8,6,7,7,1,8,4,3,5,7,7,1,3,1,3,0,3,3,2,2,4,5,2,4,5,5,2,4,4,5,6,1,4,5,3,2,5,3,2,3,0,1,1,2,0,0,1
S01012116,,299,,1,3,5,3,6,3,7,2,1,1,2,1,6,3,1,3,3,0,3,2,7,1,1,0,2,4,0,6,5,1,3,2,6,5,4,2,2,2,6,2,3,4,8,10,4,7,5,7,7,7,10,1,4,2,6,2,0,0,1,3,1,5,0,3,3,5,2,2,5,5,3,2,4,8,2,6,3,3,2,5,2,3,3,2,0,2,2,3,2,1,2
S01012117,,540,,10,6,13,10,9,9,9,10,9,10,13,6,6,4,8,4,8,8,4,5,4,3,4,5,7,7,10,3,8,6,7,8,10,10,14,13,11,14,11,6,13,11,9,11,14,12,7,7,15,12,8,8,12,6,3,2,6,8,5,2,2,3,1,2,0,1,2,5,3,2,4,1,3,2,0,1,3,2,0,1,3,1,0,1,1,1,0,1,0,0,1
S01012118,,344,,2,5,1,3,6,4,5,7,5,3,3,3,3,10,3,7,7,8,5,6,6,2,4,5,1,1,2,5,0,7,3,4,3,2,0,0,2,5,5,8,5,5,11,6,6,7,5,9,5,9,5,13,8,9,7,9,8,1,2,4,5,7,1,6,0,4,4,4,0,1,1,0,0,4,2,3,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0
S01012119,,447,,2,2,5,4,8,2,5,1,7,6,5,3,7,9,2,5,6,5,6,5,6,6,5,3,3,4,3,4,4,2,2,2,1,6,3,5,1,2,5,6,5,5,4,7,9,4,11,10,5,7,9,5,9,12,4,9,8,2,8,10,3,9,7,7,0,8,14,11,9,8,7,10,4,5,11,3,3,4,1,1,1,3,2,1,1,0,0,1,1,1,0
S01012120,,285,,7,5,7,2,0,7,3,5,2,3,0,2,7,4,1,5,4,4,7,3,1,5,1,2,4,0,2,0,4,5,5,8,5,2,5,4,2,0,3,7,6,2,2,6,5,4,8,7,7,9,2,4,4,4,5,5,6,3,2,2,1,1,0,1,4,3,1,3,5,3,1,1,3,1,1,6,3,1,2,2,2,1,0,1,1,0,0,0,1,0,0
S01012121,,575,,5,7,12,3,10,11,8,7,2,6,3,9,8,8,3,8,7,7,5,4,7,6,8,2,5,7,4,6,3,9,4,10,13,5,8,6,4,7,3,5,7,7,3,3,6,13,6,7,9,10,12,4,8,6,10,7,10,3,3,4,13,6,4,8,3,9,10,8,5,2,5,7,3,7,5,2,10,9,5,1,8,4,5,5,6,4,5,1,5,1,16
S01012122,,400,,2,2,7,7,3,5,4,4,6,4,3,2,4,0,3,8,5,2,3,0,8,9,10,5,5,5,5,9,3,2,5,1,3,4,7,2,2,1,1,4,9,2,6,5,5,10,5,6,13,5,2,5,9,14,8,8,7,1,3,1,5,2,1,8,7,13,4,7,8,3,7,2,4,3,2,3,3,6,3,5,1,1,2,2,4,0,3,0,0,0,2
S01012123,,260,,1,1,1,4,1,3,2,7,3,5,1,3,2,3,4,1,4,7,1,1,4,12,3,4,1,0,4,3,3,1,1,4,2,1,12,5,1,3,1,3,0,4,4,5,3,6,6,4,2,4,2,6,2,6,4,9,1,3,4,2,5,0,2,7,4,4,4,4,1,3,1,2,0,3,3,0,2,0,0,3,1,1,4,0,4,0,0,0,0,0,2
S01012124,,283,,3,0,0,1,4,3,1,0,4,4,3,2,0,3,1,4,0,1,1,4,1,6,5,5,7,9,3,1,3,6,3,2,6,4,6,3,1,1,10,2,1,1,5,5,4,2,4,5,6,8,5,5,6,7,4,8,5,3,6,5,3,8,6,6,2,4,5,5,2,3,2,1,1,2,3,0,0,3,2,2,0,1,2,0,0,0,0,0,1,1,0
S01012125,,367,,5,5,4,0,8,8,4,4,0,4,3,2,1,5,3,4,3,0,5,4,3,5,5,10,5,2,6,10,0,3,10,13,4,4,5,7,6,9,2,5,1,10,4,11,1,8,3,9,4,7,4,8,3,7,2,7,7,3,4,5,1,4,6,6,2,2,1,5,3,1,4,1,3,2,3,1,2,5,1,3,2,1,2,2,2,2,0,1,0,0,5
S01012126,,381,,3,3,3,4,5,6,3,3,9,1,1,5,5,3,5,5,6,2,2,6,4,4,3,1,5,10,8,5,6,11,5,6,5,6,3,11,8,4,10,9,2,5,7,10,10,6,8,6,10,2,6,6,5,0,4,6,3,5,3,4,0,3,4,5,0,2,4,1,4,1,2,1,3,0,4,3,0,3,2,2,2,1,2,0,2,3,0,3,4,3,5
S01012127,,437,,4,2,5,6,9,6,5,4,1,5,7,6,5,4,5,4,1,0,6,8,6,11,9,10,16,11,15,17,12,10,14,2,7,13,6,8,1,10,3,7,8,7,7,4,2,2,6,2,8,4,3,3,2,7,3,4,7,2,5,6,3,3,5,3,0,4,3,2,1,3,7,3,2,2,0,2,0,1,0,1,5,3,2,1,0,1,0,1,3,0,3
S01012128,,268,,9,7,8,8,2,1,1,1,3,0,2,3,1,2,0,6,2,4,4,6,6,6,12,10,3,9,7,4,5,12,8,4,3,10,9,9,0,4,7,2,5,2,2,4,2,3,2,1,2,5,2,1,4,0,1,3,1,1,2,2,0,1,3,1,0,2,2,0,2,0,0,2,1,1,1,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1
S01012129,,355,,1,3,4,8,6,0,1,1,2,3,3,1,2,2,1,1,3,5,10,2,6,6,15,7,4,4,5,8,0,4,2,1,8,3,9,3,7,2,4,5,2,5,4,7,5,7,8,6,9,5,9,3,11,4,7,8,8,2,6,9,5,7,4,1,4,5,5,3,2,3,3,3,2,0,3,0,1,2,2,2,3,1,1,1,2,0,0,1,0,0,2
S01012130,,553,,7,5,4,3,2,1,5,1,2,1,0,1,1,3,2,0,0,5,1,5,2,1,3,4,7,3,11,7,7,9,6,7,3,11,2,2,9,2,6,10,10,8,8,5,7,1,11,5,12,1,7,3,6,3,8,5,9,7,14,8,4,8,2,7,4,4,7,8,5,7,11,7,7,13,10,10,6,5,9,7,9,10,12,10,10,7,8,7,9,8,23
S01012131,,567,,3,9,9,4,8,6,8,6,4,5,2,0,1,2,2,2,5,4,5,7,9,17,22,13,21,29,32,18,14,9,12,10,6,9,9,8,14,4,3,14,5,3,9,9,10,7,5,4,7,4,4,9,3,8,8,8,6,7,3,1,0,1,7,5,0,1,6,4,2,3,4,1,5,4,2,2,3,4,3,4,4,2,1,4,2,2,3,1,2,0,0
S01012132,,344,,4,2,4,5,1,2,3,4,0,1,4,2,1,1,0,1,1,6,2,1,5,15,12,13,9,8,9,12,6,7,12,11,14,5,6,8,2,4,3,2,2,2,5,5,1,5,3,7,6,8,9,4,0,2,1,6,4,5,1,4,1,0,3,4,0,0,4,5,0,0,1,0,6,5,1,4,1,0,3,2,2,3,1,2,1,3,0,2,0,0,2
S01012133,,400,,6,5,9,10,5,2,1,4,6,0,5,0,4,0,4,2,2,2,4,11,11,15,14,11,8,11,8,12,7,10,11,9,6,3,4,2,2,3,4,6,5,8,3,4,1,5,2,6,7,3,11,4,2,6,7,8,8,4,5,10,3,6,3,5,3,4,2,3,2,1,3,0,3,1,0,3,1,2,3,1,0,1,0,0,0,2,0,0,0,0,0
S01012134,,617,,3,7,6,4,0,9,2,1,7,1,0,3,7,3,2,4,4,0,3,6,6,5,2,8,12,11,9,7,12,7,2,15,5,0,6,4,10,5,7,2,6,5,11,6,7,8,11,7,8,4,7,6,9,8,5,7,7,9,5,7,13,9,9,11,7,6,6,9,7,5,7,4,12,7,7,6,8,8,11,10,6,8,7,13,6,11,8,6,6,6,28
S01012135,,377,,3,2,2,11,3,3,4,3,1,2,3,3,1,3,0,3,2,4,1,5,8,5,4,8,2,17,13,9,4,6,3,4,5,6,10,11,11,0,1,4,1,6,8,11,9,4,6,3,1,5,8,8,8,2,4,3,8,4,8,8,8,7,2,5,2,2,2,3,1,2,3,3,5,1,1,2,3,3,1,4,2,1,0,2,0,1,0,0,1,1,4
S01012136,,393,,1,5,7,4,1,5,5,6,4,9,3,3,3,3,3,3,3,2,2,9,2,12,7,12,8,7,12,10,4,15,14,8,8,9,8,7,8,4,0,4,8,6,10,14,5,9,3,2,10,6,3,4,5,3,4,3,4,1,6,1,7,2,3,1,0,4,4,4,3,2,0,3,4,2,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
S01012137,,393,,6,6,3,3,3,2,3,1,2,0,1,0,0,2,1,1,0,2,0,4,0,7,8,4,6,16,7,8,12,5,12,11,6,11,10,5,6,5,3,8,4,5,2,10,3,9,1,4,6,7,1,5,8,8,4,2,6,4,4,2,3,4,2,4,2,4,4,2,1,1,4,3,2,4,4,8,1,0,3,5,6,4,1,9,4,4,3,5,3,3,5
S01012138,,475,,6,4,5,3,4,1,8,9,4,2,5,2,3,2,2,3,5,5,3,6,2,4,4,3,10,3,4,12,5,12,13,7,3,6,7,10,8,6,4,7,5,6,8,6,6,11,4,5,11,7,12,2,12,5,10,7,10,6,3,4,7,9,4,2,9,3,9,5,3,5,1,2,5,3,6,3,3,4,5,5,1,4,6,3,3,2,2,3,1,2,3
S01012139,,488,,9,6,7,5,6,4,3,10,2,5,7,4,6,2,6,3,3,0,2,2,6,0,3,3,4,2,6,6,9,6,6,3,7,8,2,6,9,11,6,3,9,11,5,4,6,2,3,7,7,4,9,3,8,7,2,5,7,7,11,13,4,8,7,8,7,8,8,6,4,9,7,7,4,6,4,7,4,0,7,4,6,8,6,5,1,3,2,1,1,1,7
S01012140,,260,,2,2,1,4,2,3,3,1,6,2,0,1,4,1,2,3,0,6,0,1,3,3,3,2,1,3,1,1,4,2,0,6,1,1,3,0,1,1,4,3,6,0,2,5,3,2,3,9,7,7,6,2,3,4,1,7,4,3,3,8,6,1,10,3,8,4,6,4,5,4,5,2,5,1,3,1,0,1,5,2,1,2,0,1,3,0,2,1,0,0,2
S01012141,,479,,2,3,0,2,2,3,5,6,7,7,3,4,10,6,9,4,5,4,2,3,12,4,2,2,3,1,3,5,0,2,0,2,3,7,6,7,5,3,1,9,8,4,11,8,8,7,2,11,9,12,8,10,15,7,5,11,10,11,11,7,3,5,8,5,7,8,4,10,3,6,11,2,9,2,4,3,4,6,4,2,5,4,6,7,2,3,1,3,3,0,0
S01012142,,489,,2,6,1,1,6,2,7,5,4,4,3,1,6,2,3,5,7,9,4,3,5,3,10,6,1,2,2,0,5,5,2,1,3,2,2,1,5,1,6,4,4,5,10,10,3,3,11,4,9,6,8,10,11,7,13,6,7,9,11,7,10,7,10,8,1,7,9,11,10,12,5,3,4,8,5,8,12,6,9,5,5,3,5,2,1,7,2,3,1,1,8
S01012143,,455,,1,0,1,3,2,3,5,1,1,4,3,0,3,3,4,3,7,7,8,5,3,7,9,7,5,3,5,1,0,2,3,0,2,4,2,1,0,1,3,4,1,6,3,4,6,3,6,6,8,7,13,6,10,13,14,13,7,11,4,7,5,6,3,12,15,7,7,8,4,3,5,6,4,7,7,5,6,7,5,8,7,9,4,4,7,5,6,1,2,2,4
S01012144,,529,,1,6,6,4,6,1,7,5,9,7,7,4,1,5,2,5,6,4,5,8,4,6,1,0,4,4,2,4,1,3,2,5,2,2,5,5,9,8,12,3,6,12,5,10,5,15,9,11,8,8,12,11,2,10,9,14,8,6,7,6,12,8,6,4,5,5,7,8,7,6,7,7,3,2,8,5,5,4,7,6,7,4,5,10,2,5,2,4,6,2,5
S01012145,,535,,7,9,2,5,8,2,5,7,5,5,2,6,2,6,6,6,7,9,9,9,9,5,3,9,5,7,5,0,3,4,4,1,6,4,2,5,5,6,8,3,4,11,6,5,10,1,10,13,9,11,11,14,11,12,12,4,14,8,4,12,7,2,7,5,6,8,8,8,3,6,3,2,4,10,5,5,6,8,2,8,2,1,3,2,6,2,2,3,1,2,5
S01012146,,542,,2,6,13,7,4,7,5,4,10,3,0,6,8,2,2,2,4,3,4,10,10,5,18,20,12,10,5,7,8,11,8,7,8,5,6,8,2,5,12,8,5,8,3,7,8,3,11,8,7,5,10,7,8,6,5,5,6,3,4,5,9,5,3,8,6,7,3,6,2,4,6,6,6,5,6,2,2,2,6,11,5,6,6,3,2,3,3,0,2,1,5
S01012147,,416,,10,7,6,13,3,4,0,5,2,4,2,2,0,3,0,3,0,3,1,7,9,10,9,4,0,7,10,9,8,3,7,7,3,11,10,10,3,4,0,4,6,2,8,5,3,2,4,8,5,7,8,8,16,7,6,8,2,4,5,3,3,1,2,3,6,5,7,9,6,5,8,1,6,3,1,1,3,2,1,0,4,1,3,4,0,2,3,1,0,2,3
S01012148,,385,,6,4,7,7,5,5,4,11,1,5,7,3,4,7,6,3,7,2,5,2,4,1,5,9,8,2,11,7,9,5,8,2,2,5,2,5,3,2,4,11,6,6,5,6,5,4,6,9,8,9,2,6,6,3,7,3,6,7,1,3,4,2,3,5,4,4,4,4,3,4,1,3,2,4,3,2,2,3,1,1,2,1,2,0,1,0,1,1,0,0,4
S01012149,,420,,1,7,3,9,4,4,2,3,4,3,6,4,0,6,5,3,7,4,11,6,10,7,3,5,6,1,7,2,2,2,8,2,3,6,7,4,2,6,4,2,2,8,5,7,4,7,9,7,9,5,6,10,8,0,9,7,8,6,3,2,5,5,1,3,6,4,2,5,4,8,4,6,3,4,3,4,2,3,6,1,0,5,5,0,5,1,1,3,2,3,13
S01012150,,455,,3,6,10,8,10,4,6,5,10,6,4,2,9,4,13,4,9,7,6,6,5,8,3,1,6,1,8,10,6,1,0,7,1,19,8,3,1,3,2,7,4,5,10,8,3,3,10,7,4,3,6,6,4,4,6,3,7,7,8,4,6,7,4,2,9,2,5,7,6,4,3,9,2,1,9,4,3,3,4,2,4,1,0,2,2,0,4,0,1,0,5
S01012151,,386,,5,1,6,1,2,5,2,6,4,0,3,4,9,3,6,7,2,5,5,4,4,5,6,3,2,7,6,4,0,2,6,7,4,4,2,6,4,2,3,5,3,4,2,13,7,9,4,10,12,1,3,7,6,4,4,7,1,2,1,1,0,1,4,8,5,3,5,4,2,5,10,5,4,8,6,1,3,7,1,9,1,5,0,1,4,1,6,1,0,3,10
S01012152,,370,,7,3,4,7,6,8,1,2,12,0,3,0,5,2,1,2,3,4,5,5,5,3,5,7,5,7,6,2,1,1,9,7,6,1,7,2,4,3,6,4,2,6,6,9,5,11,5,4,7,7,6,6,4,9,4,5,4,5,6,2,5,3,6,6,4,5,3,6,2,3,1,3,2,3,0,8,3,4,0,2,3,2,3,2,1,0,2,0,1,0,3
S01012153,,246,,3,4,3,1,4,3,1,0,4,3,3,0,6,1,3,0,10,2,4,3,4,0,7,2,8,4,2,4,5,4,6,4,9,1,6,6,2,4,6,4,2,1,2,3,6,3,2,8,7,2,1,4,1,2,10,4,4,3,4,1,2,3,4,0,2,0,1,1,0,2,1,3,0,1,0,2,0,1,0,0,1,0,0,0,2,4,0,0,0,0,0
S01012154,,355,,2,2,4,6,2,2,1,5,4,3,3,0,1,0,2,1,5,4,0,3,3,1,9,4,8,3,16,9,13,7,8,5,3,7,8,8,5,6,3,3,8,4,6,10,7,5,5,2,10,2,7,6,6,5,4,1,3,2,4,4,6,5,4,4,3,2,1,4,1,0,2,0,3,3,0,3,7,6,5,2,1,1,2,0,2,0,1,0,1,1,5
S01012155,,240,,2,2,3,2,3,1,2,1,1,2,1,0,2,2,1,1,2,1,0,5,2,1,7,1,4,6,4,1,6,3,3,1,8,7,6,0,1,3,2,5,4,6,1,4,4,4,6,3,3,5,4,5,4,5,6,5,10,4,1,1,2,2,1,0,4,0,4,5,2,2,3,4,2,2,3,0,0,1,1,2,1,0,1,1,2,0,4,0,0,1,0
S01012156,,397,,3,2,6,6,6,6,7,5,7,4,1,5,4,1,1,7,5,9,5,1,6,9,3,8,6,5,2,11,2,6,5,6,0,8,5,8,3,7,9,4,3,6,4,4,5,5,5,5,7,6,9,3,9,8,12,3,3,5,8,3,1,4,4,6,5,6,4,4,2,1,3,2,2,2,0,1,2,5,6,3,2,3,3,1,0,0,0,1,5,0,2
S01012157,,541,,5,6,3,9,8,4,11,8,7,6,4,2,10,9,3,11,4,7,5,0,3,7,6,8,10,9,9,12,12,4,12,8,16,14,6,8,3,11,7,11,1,8,9,14,4,15,6,10,8,8,7,4,6,9,7,8,7,3,3,1,5,2,2,5,6,3,5,7,5,3,5,8,4,2,1,4,4,9,1,4,2,2,1,3,2,3,1,1,0,2,3
S01012158,,565,,13,9,5,5,11,4,3,15,4,4,6,3,5,8,8,18,12,8,12,7,7,5,10,6,6,1,7,12,2,10,15,11,14,15,18,14,5,5,8,7,2,13,10,13,17,9,11,9,6,12,2,4,4,7,3,2,4,4,6,7,5,8,6,5,3,2,7,3,1,6,1,0,4,1,5,4,4,2,3,0,3,2,0,2,1,1,0,0,0,0,3
S01012159,,237,,2,1,1,1,1,1,1,0,2,3,3,1,0,0,1,2,3,0,1,4,5,1,4,1,2,3,1,4,0,0,2,0,0,3,2,2,1,0,0,3,3,3,2,1,1,3,3,4,5,4,6,5,8,3,2,3,5,5,4,5,2,6,4,9,5,8,5,7,5,4,7,3,4,2,1,5,0,3,6,2,1,0,1,2,1,1,1,2,2,0,1
S01012160,,366,,0,6,1,3,3,2,3,5,2,4,6,3,2,3,4,2,5,3,4,2,3,2,0,3,3,3,2,6,4,7,3,2,1,6,4,1,3,3,5,4,4,6,5,8,10,6,8,3,3,6,5,5,7,7,3,6,5,9,8,6,7,5,4,5,6,9,4,3,12,8,6,4,6,0,4,4,2,3,3,3,2,2,2,3,5,0,1,0,4,0,1
S01012161,,255,,3,4,3,7,4,2,8,9,2,3,2,4,0,7,1,5,4,1,1,2,4,3,4,1,4,3,9,7,7,9,4,1,4,3,5,6,0,0,3,6,3,1,7,2,0,1,3,3,2,5,2,4,0,3,0,4,6,1,2,1,6,4,3,5,1,1,1,2,1,2,3,1,0,3,3,1,0,1,1,1,1,0,2,0,1,1,1,0,0,1,3
S01012162,,565,,10,6,9,10,7,10,9,10,0,7,6,5,1,10,14,10,6,5,4,4,7,3,6,4,10,9,13,3,11,11,10,11,8,9,9,16,4,11,5,9,9,8,11,9,10,12,10,3,0,9,10,11,5,8,3,3,4,4,4,6,5,4,1,1,6,7,3,2,0,1,0,6,4,4,4,2,0,5,3,2,1,7,0,9,7,1,6,6,3,4,10
S01012163,,389,,5,3,4,7,1,2,8,4,6,4,6,0,1,1,5,5,7,2,6,2,5,6,5,0,7,7,15,6,4,3,8,14,3,17,0,15,8,8,8,7,4,5,11,5,10,8,6,6,5,6,4,8,2,6,1,4,3,2,2,3,4,6,2,5,0,2,4,5,3,3,1,1,2,2,2,1,6,1,3,2,1,1,1,2,1,0,0,0,0,0,2
S01012164,,558,,6,10,10,5,8,16,10,9,9,9,5,5,0,7,9,6,6,8,5,11,8,3,3,5,0,10,3,7,10,9,6,13,9,4,11,15,16,14,12,8,7,14,23,11,17,13,21,7,6,12,6,6,9,5,6,12,4,2,6,1,4,3,7,0,3,5,9,1,5,0,2,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,3
S01012165,,542,,7,3,8,12,7,12,16,9,10,8,4,9,8,6,9,7,8,2,6,14,8,3,8,10,6,13,9,3,6,8,5,6,8,9,8,8,5,10,9,12,3,7,8,14,8,8,11,3,4,5,6,5,15,6,7,3,3,7,6,5,6,6,5,5,3,8,3,1,2,6,2,7,2,4,3,1,3,1,4,7,2,1,1,1,0,0,1,1,0,1,2
S01012166,,310,,2,5,4,6,3,5,3,2,3,3,3,2,8,2,1,0,3,2,2,4,0,7,2,7,13,4,1,9,4,5,3,3,14,6,7,3,4,1,7,2,0,4,3,6,1,6,4,3,7,6,4,6,0,11,7,2,5,4,6,4,2,1,6,9,1,4,0,2,3,4,3,3,1,3,1,1,3,0,0,1,2,1,0,0,0,0,3,1,0,1,0
S01012167,,418,,4,7,4,6,2,5,2,5,0,5,5,4,2,3,2,1,1,4,7,5,3,4,1,5,3,11,2,3,7,9,5,3,5,7,5,0,10,5,3,6,7,3,1,9,7,3,7,7,6,9,5,9,9,10,8,7,5,6,7,5,4,2,4,4,5,6,7,6,4,4,10,8,8,4,3,2,4,5,8,3,2,3,3,2,2,1,0,1,0,2,0
