"Table 1b: Estimated population by sex, single year of age, 2011 Data Zone area, and council area: 30 June 2016 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,Council Areas,All Ages,,,,,MALES,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01011418,North Lanarkshire,253,,2,4,5,4,1,2,3,5,3,7,1,2,2,0,3,1,1,3,4,4,1,3,2,5,3,5,3,3,1,0,3,5,1,2,4,5,0,3,3,4,0,0,3,4,5,1,8,5,0,4,3,3,3,7,1,6,4,2,6,9,8,2,4,0,0,2,3,3,7,5,4,4,3,2,2,2,3,2,1,1,1,3,1,0,0,1,1,0,0,0,1
S01011419,North Lanarkshire,275,,0,5,3,2,2,4,2,1,3,6,3,1,5,3,2,3,3,2,4,2,7,4,1,6,6,3,2,1,7,1,4,4,1,1,3,3,2,2,2,3,0,2,0,0,4,4,5,6,9,5,7,8,12,7,3,5,2,3,6,2,0,4,5,4,3,3,8,3,3,4,4,1,4,1,3,3,3,1,1,1,0,1,1,0,2,0,1,0,1,0,1
S01011420,North Lanarkshire,234,,5,4,3,3,1,3,4,4,0,1,1,2,0,1,1,1,2,2,4,10,4,3,7,0,8,5,2,3,3,2,1,3,8,5,2,5,8,0,1,5,1,2,1,2,4,1,3,5,5,3,6,2,1,3,4,1,0,2,1,0,2,3,2,1,2,3,7,3,4,5,4,5,1,4,3,0,1,0,2,2,0,0,0,1,0,2,2,0,1,0,0
S01011421,North Lanarkshire,356,,3,7,8,0,9,4,5,5,12,9,8,9,4,6,4,1,2,3,1,4,5,3,1,0,0,3,2,7,6,4,6,8,4,7,7,2,10,15,8,0,8,11,8,7,2,10,7,6,7,8,5,7,7,4,2,6,4,6,5,3,4,3,1,3,5,3,0,1,0,0,1,2,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
S01011422,North Lanarkshire,283,,3,2,3,2,1,3,2,4,3,7,7,3,9,0,1,1,4,5,3,6,1,6,6,7,2,7,2,4,6,0,2,3,3,4,4,3,4,1,1,3,4,0,0,6,0,5,4,8,6,0,3,6,5,1,5,6,1,10,2,4,5,3,4,4,0,5,0,7,5,4,6,4,2,3,2,1,4,0,3,2,1,1,2,0,0,0,0,0,0,0,1
S01011423,North Lanarkshire,262,,3,3,4,1,11,9,5,3,5,5,3,4,2,4,7,1,3,1,0,1,6,4,2,1,4,5,2,1,2,6,0,1,4,0,5,3,3,9,3,4,1,3,5,10,5,4,3,8,5,0,5,7,4,1,0,6,0,4,6,2,3,2,2,1,4,4,2,0,0,5,0,3,1,1,1,1,0,4,2,0,1,1,2,2,0,0,0,0,0,0,1
S01011424,North Lanarkshire,251,,1,4,2,5,2,4,4,3,7,2,1,6,2,2,2,1,7,5,2,2,0,3,3,2,2,6,0,1,0,4,4,2,6,0,4,4,6,4,1,1,6,2,4,2,3,6,6,8,3,3,3,3,5,7,3,3,1,1,8,0,1,3,1,6,7,2,2,4,4,1,2,5,6,0,1,0,1,4,1,2,0,2,0,0,0,0,0,1,0,1,0
S01011425,North Lanarkshire,439,,5,11,4,7,3,3,14,8,9,7,11,8,7,12,10,2,9,10,2,4,11,8,6,4,5,4,6,3,2,5,4,5,1,5,2,9,3,7,3,2,1,2,5,5,5,3,7,1,0,14,11,7,5,2,2,6,5,5,7,8,6,4,3,6,4,3,6,4,2,6,2,3,6,7,2,2,3,2,2,4,2,3,3,5,1,1,3,1,0,0,1
S01011426,North Lanarkshire,741,,14,21,15,10,21,18,14,18,8,14,7,6,7,8,6,11,6,12,8,6,10,6,9,9,6,2,4,3,8,3,16,5,26,13,15,17,19,16,20,19,18,11,10,11,8,12,11,15,10,4,13,12,12,16,5,10,4,1,1,5,9,3,3,5,9,6,2,1,4,2,4,2,6,1,2,1,5,4,6,1,1,2,3,1,2,1,1,0,2,5,2
S01011427,North Lanarkshire,309,,2,3,5,3,6,0,1,7,1,3,3,0,2,5,2,4,1,5,1,8,6,3,4,4,9,1,4,1,4,4,0,2,9,3,6,2,2,4,3,3,7,6,12,7,3,4,1,1,6,9,9,6,5,4,5,3,10,2,2,6,4,4,5,4,0,3,5,3,1,1,4,1,5,1,1,1,3,3,5,3,3,1,0,1,0,1,0,0,0,1,1
S01011428,North Lanarkshire,277,,3,2,3,2,4,2,4,4,3,3,4,1,4,2,0,0,2,5,2,2,1,3,4,3,5,0,3,3,4,7,3,4,3,1,4,5,4,0,2,3,1,4,2,4,2,4,2,6,5,5,1,5,4,7,4,7,3,1,6,3,2,4,6,8,3,5,6,8,2,4,3,2,8,4,2,5,1,3,1,0,2,3,1,0,3,0,0,0,0,1,0
S01011429,North Lanarkshire,820,,2,4,3,2,1,1,8,6,2,0,2,6,3,4,2,2,4,8,9,8,2,20,11,21,19,21,19,40,19,18,17,18,25,17,19,16,15,13,26,17,19,17,20,23,21,9,16,15,5,17,33,17,19,11,18,9,9,6,7,12,5,2,9,4,5,1,4,0,2,12,2,4,2,2,2,0,1,1,1,0,0,0,0,2,0,2,2,0,0,0,2
S01011430,North Lanarkshire,372,,4,4,2,4,8,5,5,8,7,4,9,3,3,2,1,6,4,2,4,4,2,0,0,2,4,2,3,3,6,1,3,0,11,6,11,6,5,8,0,7,4,6,5,9,2,3,3,11,6,12,4,11,3,3,3,3,5,9,5,8,4,7,4,5,6,4,3,7,2,3,2,4,6,1,2,1,5,1,0,2,1,4,0,3,5,1,3,0,1,0,1
S01011431,North Lanarkshire,502,,6,4,6,5,5,3,1,5,4,7,6,5,6,3,6,10,7,5,5,3,7,5,6,6,4,6,1,3,11,3,6,9,7,3,10,11,9,3,4,1,7,5,7,8,4,9,3,5,11,10,11,9,7,8,12,6,8,5,2,3,8,7,4,6,8,9,9,9,8,11,4,4,4,3,4,7,2,4,4,4,3,4,3,4,4,1,1,0,2,0,4
S01011432,North Lanarkshire,460,,3,1,1,8,4,6,6,6,7,5,5,4,6,4,2,2,3,9,6,7,6,6,3,7,11,11,7,2,5,3,9,1,3,4,5,1,3,1,5,2,8,7,1,8,4,8,5,7,10,5,5,4,9,8,7,8,3,4,6,8,7,7,3,3,2,5,13,10,9,13,9,6,7,9,8,5,3,5,4,3,4,2,3,2,0,2,0,0,0,0,1
S01011433,North Lanarkshire,427,,7,5,11,5,6,6,3,10,11,7,6,8,8,3,12,4,5,6,9,11,6,16,10,3,5,9,8,5,3,2,11,2,8,10,4,5,6,8,4,4,10,7,0,4,0,4,8,7,8,9,9,3,4,4,6,5,2,5,3,4,4,3,5,2,2,4,2,2,2,2,1,1,1,2,3,1,0,5,3,0,1,2,1,1,0,0,0,0,1,0,2
S01011434,North Lanarkshire,269,,1,4,2,2,3,5,6,4,1,3,0,3,1,3,3,3,3,2,6,7,5,5,2,5,1,2,2,8,5,2,4,2,5,3,4,3,2,1,4,1,5,2,3,3,4,2,2,3,7,4,4,4,4,2,1,8,3,4,5,0,2,0,5,3,7,3,4,5,2,5,3,4,0,5,3,3,1,3,2,0,2,2,1,0,1,2,0,1,1,1,0
S01011435,North Lanarkshire,444,,2,2,4,5,6,3,6,10,2,5,6,5,6,5,4,3,4,4,3,6,6,3,3,4,8,2,6,9,5,5,5,8,1,11,4,7,3,13,6,8,7,3,8,6,8,7,4,7,9,13,8,8,4,4,8,9,9,10,4,5,10,6,7,4,1,11,3,4,6,2,2,3,4,3,3,3,3,0,6,1,1,2,3,3,1,0,0,2,0,0,1
S01011436,North Lanarkshire,345,,3,2,4,3,3,4,6,6,0,6,2,10,5,0,0,7,4,3,3,4,2,6,7,2,3,5,1,6,9,3,9,4,5,8,12,7,0,7,6,5,3,3,6,3,8,5,3,11,4,5,4,7,6,7,8,5,2,5,7,4,4,4,0,4,4,4,7,0,0,1,0,0,2,1,2,3,1,3,3,2,2,1,2,1,1,1,2,1,1,0,0
S01011437,North Lanarkshire,351,,4,3,3,0,3,1,8,5,7,9,3,7,1,7,5,4,2,3,5,2,9,7,5,3,1,3,2,6,8,6,3,6,4,8,4,6,5,9,2,4,3,2,3,3,6,5,6,0,2,3,5,8,4,5,4,5,6,6,9,8,6,6,4,6,3,2,2,2,2,7,4,4,3,5,1,2,0,0,3,0,1,0,4,1,0,3,0,2,1,1,0
S01011438,North Lanarkshire,276,,3,6,7,4,10,6,9,2,2,8,3,4,2,3,4,3,5,2,6,4,4,4,3,2,4,2,4,5,7,8,1,4,4,6,5,0,4,3,5,3,1,1,1,2,1,2,6,0,4,4,5,1,3,8,0,5,3,6,3,7,1,3,2,0,1,3,2,3,0,2,5,1,1,1,2,0,2,3,1,1,0,1,1,1,0,0,0,2,0,1,2
S01011439,North Lanarkshire,443,,9,3,8,11,3,6,3,2,6,7,6,5,4,1,3,4,2,7,2,6,7,2,12,5,8,0,6,2,8,1,10,6,7,5,6,5,7,0,9,3,3,1,13,4,4,8,8,6,7,13,1,4,5,1,2,8,6,5,6,7,6,4,12,5,5,5,6,7,4,12,4,3,6,4,3,2,2,7,2,2,3,5,3,1,3,2,1,1,1,0,3
S01011440,North Lanarkshire,244,,5,3,1,2,4,7,5,4,3,0,1,1,3,4,1,1,0,3,0,4,3,2,1,2,4,5,2,6,0,2,2,4,4,2,1,4,3,3,4,5,0,3,4,3,1,0,1,5,5,2,4,0,7,7,2,5,3,7,3,5,4,0,4,8,0,2,3,7,3,1,5,2,5,0,3,2,4,1,2,2,1,3,0,0,0,1,0,0,1,0,2
S01011441,North Lanarkshire,372,,4,2,4,7,7,1,7,3,9,4,7,2,6,7,5,1,3,4,5,2,8,4,4,6,6,5,4,5,2,10,3,4,1,1,10,4,3,1,2,3,6,9,12,4,8,6,3,9,2,2,6,6,5,1,4,5,1,7,3,5,5,4,8,9,3,6,5,3,0,2,11,6,6,3,3,2,2,1,1,3,0,1,2,0,0,0,1,1,0,0,4
S01011442,North Lanarkshire,333,,6,3,4,2,8,6,7,2,7,7,1,5,4,6,1,4,4,6,3,3,4,2,0,3,7,0,6,1,3,6,4,4,0,3,4,5,1,5,2,6,6,3,1,2,0,6,5,4,4,7,6,8,6,4,7,6,5,6,3,5,6,4,6,2,3,6,4,2,2,2,4,3,7,0,1,3,4,6,3,1,2,1,3,1,3,2,1,1,0,1,0
S01011443,North Lanarkshire,271,,0,6,2,4,0,3,4,2,8,0,3,2,0,0,6,1,3,3,5,2,6,7,5,4,3,0,1,2,5,2,0,4,2,4,4,3,1,0,0,3,0,4,5,1,5,2,3,5,4,10,6,4,1,2,5,6,1,2,6,2,0,4,9,7,1,4,6,1,6,3,5,4,3,6,4,3,4,2,2,1,0,2,2,1,2,3,1,0,0,0,1
S01011444,North Lanarkshire,369,,6,4,8,0,8,8,1,7,5,3,8,0,1,5,3,1,7,9,4,6,8,6,2,7,5,0,2,4,1,3,7,2,2,7,2,9,5,5,3,6,7,5,0,7,7,7,8,6,7,6,1,4,3,7,2,9,4,4,6,3,7,5,7,3,3,5,3,3,1,9,3,2,4,6,3,5,1,1,3,1,1,2,1,1,0,1,0,1,1,1,2
S01011445,North Lanarkshire,274,,2,2,2,3,5,2,4,3,8,7,3,2,3,4,3,3,3,2,1,1,4,2,1,2,0,3,5,3,0,0,4,2,1,5,2,5,7,3,4,5,5,6,2,14,6,4,8,10,4,2,3,5,0,4,9,4,2,4,8,0,0,5,3,1,2,3,4,5,2,2,4,3,4,2,1,3,1,0,0,1,0,4,1,0,2,0,0,0,0,0,0
S01011446,North Lanarkshire,271,,4,0,1,2,2,3,4,9,8,0,0,4,0,1,3,5,1,5,9,7,3,5,0,3,0,0,3,3,7,4,4,1,4,2,1,2,6,4,2,5,1,3,0,4,3,4,0,11,2,1,4,5,8,6,4,4,2,4,6,3,2,0,9,4,4,3,2,3,7,4,2,3,1,2,3,3,0,1,3,1,4,0,2,1,1,1,0,2,0,0,1
S01011447,North Lanarkshire,419,,7,4,7,8,9,8,7,7,3,7,4,6,9,4,11,9,3,12,7,5,6,1,7,3,6,6,8,3,1,0,9,3,5,5,5,6,6,4,4,4,4,1,0,6,9,16,3,7,6,6,6,7,5,9,2,5,1,6,7,11,6,6,6,3,5,7,5,4,1,3,2,4,2,1,1,1,0,1,1,2,0,3,1,3,0,0,2,1,0,0,2
S01011448,North Lanarkshire,438,,7,6,1,2,5,4,3,1,5,3,4,2,4,9,5,4,7,7,5,10,5,6,6,7,7,9,5,5,12,5,9,10,4,7,4,13,2,3,8,0,6,4,5,4,10,1,1,4,8,7,9,7,8,8,13,7,10,5,0,7,11,6,4,4,7,4,6,1,2,8,0,2,5,3,2,8,0,2,7,0,1,2,1,2,1,1,0,2,1,0,0
S01011449,North Lanarkshire,263,,4,2,1,5,5,2,2,3,7,4,4,2,2,6,0,3,1,3,3,3,2,0,2,5,3,3,0,9,5,6,5,1,2,1,2,4,8,3,3,0,0,1,0,7,0,2,0,9,4,4,1,5,0,3,4,6,1,2,5,3,4,6,9,2,3,7,5,3,3,5,1,3,5,0,6,2,2,1,1,3,2,1,1,0,1,2,1,1,0,0,0
S01011450,North Lanarkshire,330,,4,3,4,5,3,7,7,3,2,7,2,3,5,3,3,4,2,5,7,6,2,0,3,1,7,6,6,0,4,4,2,3,1,3,2,2,5,6,4,3,11,5,3,7,10,7,12,6,6,10,14,3,6,5,0,2,5,1,1,5,3,2,3,0,2,4,2,4,5,4,0,5,5,3,5,0,0,1,5,2,2,1,0,0,1,0,1,1,1,0,0
S01011451,North Lanarkshire,686,,25,7,13,8,9,11,14,11,6,10,5,3,9,13,7,16,15,11,12,16,6,8,13,14,13,12,15,9,20,5,11,6,3,17,14,8,11,10,5,4,12,7,4,10,15,15,7,10,13,9,11,10,11,11,15,10,7,11,4,4,7,5,3,5,4,2,7,4,3,0,3,4,3,1,0,2,1,2,0,0,2,0,0,1,2,1,1,1,0,0,1
S01011452,North Lanarkshire,457,,3,2,4,6,4,4,2,5,6,2,5,1,9,7,8,6,6,11,6,5,6,4,4,10,1,6,5,12,6,7,8,2,8,6,4,9,9,3,3,5,12,9,1,2,6,9,6,7,6,8,11,3,3,9,2,7,10,8,10,8,7,5,6,9,8,6,7,5,6,11,4,4,1,2,0,2,2,3,2,3,1,0,0,1,2,0,0,0,3,0,0
S01011453,North Lanarkshire,341,,2,4,3,5,1,6,6,2,2,5,6,7,8,5,3,1,6,0,4,7,5,7,5,7,3,3,7,2,6,11,3,0,2,0,5,5,5,7,4,3,5,5,4,5,1,6,2,3,3,6,7,3,12,6,4,5,5,9,7,2,1,1,6,3,2,3,2,3,6,4,4,2,2,4,4,0,1,5,4,0,1,3,2,1,0,0,0,1,0,0,3
S01011454,North Lanarkshire,351,,4,4,7,2,5,6,9,4,9,3,5,9,4,5,7,8,6,5,3,3,4,7,3,7,2,4,2,8,6,0,6,2,1,4,6,0,8,4,6,3,3,0,2,7,7,5,8,6,4,4,1,5,5,4,5,3,7,6,7,5,3,5,5,2,6,5,1,5,0,2,5,1,4,2,3,2,1,2,2,0,0,0,0,3,0,2,0,0,3,0,2
S01011455,North Lanarkshire,341,,7,4,5,3,7,6,3,5,4,1,5,11,0,5,3,6,3,10,3,4,6,2,5,0,7,3,7,4,10,1,3,0,0,5,0,3,1,4,2,1,4,4,5,6,9,7,5,7,5,5,6,1,5,3,3,5,4,9,4,4,7,6,4,2,5,1,6,10,4,3,2,2,1,1,5,4,3,3,1,1,6,0,1,0,2,0,0,0,0,0,1
S01011456,North Lanarkshire,355,,4,4,4,2,3,5,6,3,6,8,5,1,6,2,3,3,5,7,1,1,5,4,8,6,4,9,3,4,6,0,4,4,3,5,2,6,0,5,4,0,1,4,4,6,3,9,3,5,3,7,9,2,5,1,4,4,5,5,0,6,6,6,6,3,4,5,8,7,7,13,2,1,2,2,4,4,0,3,7,3,2,1,1,1,3,0,1,2,1,0,3
S01011457,North Lanarkshire,421,,5,2,7,4,12,12,8,3,9,12,4,6,0,3,5,4,4,1,11,5,7,4,4,9,6,4,8,7,2,3,15,8,5,10,8,0,4,5,1,4,1,9,3,0,4,6,8,8,6,1,10,6,4,4,6,4,15,2,4,2,8,2,3,5,4,7,5,6,5,11,5,1,5,4,3,1,1,1,1,2,1,1,1,1,3,0,0,0,0,0,0
S01011458,North Lanarkshire,589,,10,3,9,5,5,6,8,1,6,6,4,12,2,4,8,9,8,7,5,11,14,4,16,17,10,8,9,8,12,10,11,10,8,5,7,2,5,10,5,2,5,6,13,10,13,16,20,10,3,15,6,8,10,9,14,17,3,12,10,8,10,9,8,1,6,2,8,2,5,5,2,2,3,3,3,1,1,2,0,0,1,2,0,0,1,2,0,0,0,0,0
S01011459,North Lanarkshire,517,,7,8,3,12,5,7,9,14,5,7,7,14,7,2,9,10,3,11,3,3,7,9,8,5,2,2,3,7,8,9,6,3,3,9,13,16,14,0,6,13,15,20,10,16,6,8,11,11,11,9,3,12,6,6,7,5,10,1,5,5,1,2,5,2,3,2,2,1,1,3,2,2,2,1,5,0,5,0,1,3,2,0,1,1,0,0,0,0,1,1,2
S01011460,North Lanarkshire,315,,2,3,2,7,7,5,4,4,0,1,5,3,8,7,8,8,4,8,6,4,5,5,4,3,6,0,2,1,4,2,5,2,5,5,1,5,6,5,8,7,0,3,3,4,2,0,10,9,8,0,5,7,4,5,5,2,4,4,3,6,2,5,6,3,3,1,5,4,2,4,1,3,1,4,1,0,3,0,2,1,1,0,1,0,0,0,0,0,0,1,0
S01011461,North Lanarkshire,353,,3,5,4,3,4,5,1,4,7,8,4,4,6,4,2,4,0,0,7,5,8,8,8,7,7,7,3,6,7,1,6,10,5,1,7,5,6,9,10,4,7,7,1,4,4,1,4,9,3,8,3,2,4,4,7,2,6,10,7,7,1,3,8,2,7,4,5,0,3,2,0,1,2,2,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0
S01011462,North Lanarkshire,410,,3,5,2,0,8,8,4,5,4,5,2,4,6,8,3,0,6,6,1,6,4,10,3,3,5,12,7,2,4,2,4,3,7,9,8,7,6,0,0,1,6,4,7,5,6,5,3,5,6,8,10,10,9,7,4,12,8,10,8,8,7,3,5,1,9,2,2,3,3,0,5,5,5,0,2,2,6,6,7,2,4,2,4,0,0,0,0,0,0,0,1
S01011463,North Lanarkshire,452,,14,11,10,9,8,5,5,6,9,2,1,8,6,5,1,7,2,4,2,3,0,5,1,2,1,6,1,6,9,4,11,13,14,4,8,9,9,7,2,2,3,6,7,11,10,8,7,5,6,13,6,3,3,9,14,7,13,2,3,4,4,3,3,6,6,7,2,5,7,6,3,5,1,4,1,2,1,3,4,1,0,0,0,1,1,0,1,1,0,0,2
S01011464,North Lanarkshire,327,,6,2,3,4,8,10,12,2,3,5,3,0,6,5,4,6,4,1,5,4,5,5,4,6,5,3,4,7,6,13,6,2,7,11,7,6,7,3,5,7,5,7,4,9,6,11,4,7,7,6,6,2,1,7,3,2,2,6,2,3,1,1,1,1,0,1,1,1,1,1,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
S01011465,North Lanarkshire,257,,4,2,1,2,8,2,1,5,3,5,1,6,3,3,2,6,4,7,7,8,2,5,6,3,7,4,4,0,1,0,3,0,0,2,4,9,0,7,0,5,4,8,2,3,3,5,4,4,0,0,4,2,4,6,7,5,0,5,6,2,4,2,2,1,1,3,4,2,1,4,0,1,4,0,2,1,0,2,2,2,0,0,1,0,1,1,0,0,0,0,0
S01011466,North Lanarkshire,349,,2,10,5,10,3,7,7,5,8,7,3,3,4,3,2,2,6,2,6,3,0,3,4,1,5,2,2,3,5,4,4,9,5,3,3,3,7,6,5,6,7,5,7,4,1,1,1,9,4,9,9,3,6,3,3,6,4,1,11,9,3,5,5,0,6,2,2,8,3,3,2,1,6,6,1,1,0,0,1,0,4,1,2,1,2,2,1,0,0,0,0
S01011467,North Lanarkshire,252,,2,1,1,2,0,5,0,0,2,9,6,6,1,1,7,7,3,4,4,1,6,2,4,2,3,1,3,2,2,2,5,3,3,3,8,2,4,4,2,3,1,0,6,4,7,0,3,5,0,8,9,5,4,5,4,2,3,2,3,5,6,3,3,3,1,9,4,2,3,1,3,1,1,0,2,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0
S01011468,North Lanarkshire,482,,9,12,10,15,9,8,13,6,15,12,13,12,10,11,11,11,5,4,1,3,6,5,6,3,2,3,4,2,9,2,4,8,5,13,16,4,5,16,8,8,7,22,10,10,8,11,6,13,4,8,9,7,4,3,3,2,2,2,4,2,1,6,4,2,1,1,2,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
S01011469,North Lanarkshire,434,,7,9,5,9,4,13,7,10,7,9,3,2,3,8,5,8,6,15,3,3,7,10,6,4,16,10,2,9,6,4,11,5,3,3,12,4,2,7,9,4,4,9,7,7,5,3,9,4,6,10,14,5,5,3,6,7,8,0,4,4,6,3,3,4,0,1,3,0,2,4,1,3,0,1,0,1,2,1,5,2,0,1,0,0,0,0,0,0,0,0,1
S01011470,North Lanarkshire,497,,5,2,1,4,4,11,6,7,10,4,3,8,5,8,7,9,4,0,4,6,10,4,8,7,4,4,6,8,8,3,2,2,2,3,5,15,8,5,6,9,10,9,6,11,19,6,7,6,8,9,8,1,8,6,7,5,2,9,7,10,2,3,5,8,4,4,3,13,7,8,2,6,7,6,2,6,1,3,8,3,2,3,0,1,2,2,1,0,0,1,3
S01011471,North Lanarkshire,394,,3,3,4,0,7,7,1,1,2,2,7,3,1,0,2,2,4,3,5,6,3,4,6,5,1,7,6,0,3,1,3,0,6,8,6,8,6,3,5,2,7,6,4,5,3,10,4,1,7,5,4,9,8,5,7,8,10,4,6,0,1,6,1,6,9,5,2,9,5,12,10,5,8,3,5,4,4,2,4,4,6,5,2,5,3,4,1,0,2,0,2
S01011472,North Lanarkshire,499,,8,3,7,13,7,4,1,2,4,3,0,2,4,3,8,5,5,9,3,0,5,3,7,7,7,1,9,3,6,13,7,9,22,10,4,5,6,12,6,5,11,9,4,4,8,9,8,11,13,14,6,15,3,2,9,4,7,14,11,8,4,4,11,8,1,1,3,1,4,5,2,7,4,3,5,4,3,4,1,3,0,1,2,2,5,2,0,1,0,0,0
S01011473,North Lanarkshire,344,,2,0,3,2,4,0,2,0,2,0,2,4,3,3,2,1,1,3,0,3,2,4,6,5,3,6,3,0,5,8,8,1,5,2,3,6,9,0,1,4,4,7,8,4,5,3,8,6,3,9,6,1,9,3,7,5,7,3,5,5,5,4,6,4,7,9,6,6,3,2,4,4,6,5,3,5,2,15,2,2,3,1,1,2,3,1,5,0,0,2,0
S01011474,North Lanarkshire,394,,5,3,3,3,8,1,2,6,2,5,3,7,2,3,2,2,5,4,4,5,1,9,2,4,7,1,5,6,4,1,7,6,1,5,8,5,11,8,1,4,7,9,6,4,3,10,1,7,8,2,5,1,8,7,6,6,3,7,8,2,6,6,5,4,6,3,8,1,5,8,3,5,4,2,5,7,2,7,3,3,3,1,3,2,1,5,2,1,1,0,1
S01011475,North Lanarkshire,290,,5,1,4,4,2,7,3,5,2,2,2,1,1,5,0,7,1,2,4,4,4,5,6,1,0,3,5,3,6,2,3,5,9,4,4,0,1,2,4,3,4,1,3,6,2,6,5,0,2,4,3,4,4,4,8,0,4,3,4,3,9,4,4,0,2,2,2,2,4,5,3,6,7,1,1,2,5,2,2,0,3,0,0,2,2,6,2,1,1,3,5
S01011476,North Lanarkshire,253,,1,2,1,0,1,4,1,4,0,0,1,1,2,1,1,1,1,1,3,9,5,5,2,3,2,4,2,6,4,2,2,0,3,2,2,4,4,12,1,0,6,4,1,1,1,7,3,2,6,3,2,2,3,6,7,6,4,5,3,7,4,4,2,9,2,4,4,4,3,0,3,2,5,8,1,3,1,3,0,0,2,2,0,1,0,4,1,0,0,0,2
S01011477,North Lanarkshire,393,,1,3,1,4,1,1,6,2,3,0,5,5,6,7,5,7,7,8,7,5,4,4,4,0,3,5,4,4,0,7,2,5,2,5,4,3,2,1,4,0,5,3,3,9,5,0,9,0,5,2,5,6,8,4,8,5,5,2,5,4,6,6,10,4,5,9,11,6,14,10,10,8,6,8,5,2,4,9,7,7,2,0,0,2,1,1,0,0,0,0,0
S01011478,North Lanarkshire,498,,5,1,2,3,8,6,7,7,1,7,5,4,8,9,7,12,7,7,4,5,8,9,3,7,9,8,5,3,0,4,7,6,1,8,5,4,10,2,3,6,4,6,3,4,12,12,11,7,10,8,9,9,8,11,15,13,9,6,6,9,4,6,9,11,6,3,6,4,6,5,3,0,4,4,0,3,2,5,3,3,5,2,0,3,1,1,2,0,1,0,1
S01011479,North Lanarkshire,371,,4,4,6,3,4,3,3,4,6,2,2,1,0,2,5,0,2,2,4,4,3,3,1,5,6,1,5,4,2,1,2,6,3,4,3,4,5,10,5,0,3,7,2,5,6,3,1,13,7,2,7,10,4,4,8,6,4,2,6,5,11,8,7,4,4,5,6,8,14,7,6,2,3,3,6,6,3,5,3,2,5,4,0,0,1,0,2,1,1,1,4
S01011480,North Lanarkshire,478,,7,5,3,5,6,2,6,1,4,8,9,5,9,5,6,4,6,2,8,6,7,5,3,6,4,5,8,6,9,5,0,1,9,6,7,3,4,2,5,3,1,9,3,10,11,9,9,9,10,11,3,4,12,8,5,9,9,9,0,6,6,8,2,4,6,10,6,3,5,8,3,0,4,2,6,6,5,4,4,1,3,2,3,5,6,1,0,0,3,2,8
S01011481,North Lanarkshire,449,,1,8,11,5,8,6,9,4,8,5,3,11,1,5,5,8,7,7,4,8,4,7,9,3,0,5,2,7,5,5,9,7,9,5,10,4,14,6,6,7,7,3,11,6,14,6,10,12,12,11,6,6,7,2,9,1,2,2,2,9,2,2,4,2,1,3,7,3,3,5,3,5,5,3,1,3,2,0,1,0,1,1,0,1,0,2,0,1,0,0,2
S01011482,North Lanarkshire,418,,4,7,3,4,7,6,3,9,2,5,4,6,5,8,5,7,3,5,0,8,4,6,4,6,3,8,3,13,2,2,10,9,6,7,5,4,3,2,2,11,4,7,5,4,9,8,4,6,3,7,6,7,5,5,4,8,3,7,0,5,6,3,3,4,7,1,4,5,6,6,5,7,1,6,2,4,7,5,0,5,3,1,1,2,0,1,2,2,0,0,1
S01011483,North Lanarkshire,258,,1,4,1,2,0,0,2,6,2,2,0,3,4,11,1,2,1,6,4,3,5,3,3,0,1,3,2,2,5,1,5,2,1,4,5,6,2,5,5,3,3,0,1,7,4,3,2,4,4,2,7,3,5,4,1,4,2,3,6,1,9,5,4,5,5,5,1,2,7,4,5,2,2,4,3,1,1,1,3,0,0,2,1,0,0,0,0,1,0,0,1
