"Table 1c: Estimated population by sex, single year of age, 2011 Data Zone area, and council area: 30 June 2016 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,Council Area,All Ages,,,,,FEMALES,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01009349,Fife,422,,3,11,6,11,6,22,11,14,8,8,11,2,7,8,6,3,9,6,5,5,1,3,0,1,6,3,1,3,3,6,6,5,3,16,8,9,4,17,10,6,11,7,6,14,9,16,3,4,1,5,3,7,1,4,4,4,3,5,5,5,0,2,2,2,3,6,1,0,1,0,1,2,0,1,1,1,1,0,0,2,0,2,1,2,0,0,0,0,0,0,1
S01009350,Fife,306,,1,4,4,3,6,7,1,4,5,0,7,12,4,4,5,5,7,4,6,3,2,3,5,2,4,6,6,4,3,7,5,4,4,4,3,4,3,8,6,3,6,5,5,7,6,5,7,6,11,5,4,2,2,4,4,2,4,0,3,4,3,0,1,1,0,3,0,6,2,2,1,3,3,1,0,0,3,0,1,1,0,2,1,0,0,0,1,0,0,1,0
S01009351,Fife,287,,4,7,10,0,5,8,1,7,3,5,6,11,1,2,3,2,1,0,0,3,0,2,7,7,4,4,7,8,6,1,3,1,10,8,3,8,6,4,7,12,7,6,10,7,2,4,5,6,3,7,3,3,1,1,4,3,2,3,3,0,1,1,0,1,1,2,1,2,3,2,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
S01009352,Fife,445,,8,9,7,12,13,8,11,6,16,16,9,9,3,5,2,7,3,4,5,1,4,2,2,0,3,2,3,5,3,5,7,6,12,17,13,6,10,12,10,10,11,11,13,9,9,14,7,10,7,1,5,4,1,7,5,4,2,7,1,0,4,2,1,1,1,0,6,1,1,1,3,4,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S01009353,Fife,434,,10,11,11,6,7,7,8,8,5,4,11,3,4,4,3,3,5,3,0,1,5,1,5,1,3,4,7,8,10,7,4,14,17,6,11,12,21,15,9,14,5,13,10,10,5,7,9,6,3,2,6,5,1,6,2,2,6,3,8,3,0,4,2,0,0,3,4,2,2,2,0,1,0,2,2,1,2,0,0,0,0,3,2,0,0,0,0,0,1,0,1
S01009354,Fife,601,,6,9,17,10,8,14,10,15,15,7,9,11,10,12,7,10,5,5,7,2,4,6,4,7,7,3,0,7,7,9,10,14,5,6,12,16,18,10,23,11,13,17,13,18,19,17,13,15,12,10,10,6,6,3,5,6,1,4,0,5,6,3,1,1,4,0,3,2,2,0,6,1,0,1,1,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1
S01009355,Fife,458,,6,3,10,7,5,6,1,4,2,3,3,6,4,5,6,2,1,6,7,7,6,3,6,5,3,2,1,2,6,4,9,4,9,4,3,6,10,6,5,4,3,6,6,6,3,4,4,8,7,7,3,11,7,6,2,9,8,8,2,12,6,7,9,5,4,10,7,9,5,13,6,9,10,7,7,5,3,2,4,2,2,0,6,2,2,2,0,0,0,0,0
S01009356,Fife,473,,2,5,9,1,0,1,1,7,4,6,5,6,4,6,3,4,6,4,4,2,3,6,3,2,2,6,9,4,3,3,7,4,6,3,0,5,5,4,0,4,6,7,7,7,9,8,1,6,5,3,9,3,9,0,6,14,10,9,6,9,7,5,9,8,8,14,12,8,10,9,9,11,5,8,5,7,5,5,6,1,7,3,5,3,1,3,1,1,1,0,3
S01009357,Fife,272,,3,6,4,4,0,2,10,4,6,2,7,2,4,8,6,6,3,1,3,0,3,1,3,1,4,2,2,3,2,3,4,6,5,9,6,2,7,4,3,3,9,2,6,6,7,8,3,4,8,1,6,1,6,5,6,3,3,5,4,1,0,0,3,1,4,1,2,2,3,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01009358,Fife,343,,1,3,1,3,2,2,4,6,3,2,6,5,7,6,7,1,4,4,7,4,2,1,0,3,5,0,4,4,0,2,2,2,0,0,1,0,5,3,6,4,5,0,5,5,6,10,11,7,6,10,8,6,14,7,6,5,6,8,5,9,7,2,1,2,7,5,4,4,5,8,5,3,2,3,4,1,3,0,3,1,1,3,3,1,0,1,1,0,0,1,1
S01009359,Fife,414,,5,3,6,1,7,8,12,7,7,8,10,7,5,3,5,3,3,5,9,4,4,4,4,2,4,1,0,5,4,1,3,6,12,5,5,7,8,11,10,7,12,2,9,11,9,13,10,11,11,9,7,5,8,7,2,3,6,5,3,2,4,4,3,1,1,5,2,3,2,7,2,1,2,5,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
S01009360,Fife,418,,4,2,0,3,4,1,4,4,2,1,9,3,5,5,5,2,6,1,3,0,6,8,4,6,5,4,6,3,1,0,3,6,2,7,2,2,5,8,5,6,2,0,6,4,1,7,6,11,14,9,3,8,4,6,10,8,11,14,6,7,5,2,8,3,8,7,12,4,9,5,5,5,3,4,1,3,6,2,5,5,6,3,6,2,1,2,3,1,1,1,0
S01009361,Fife,391,,4,4,4,4,7,1,3,0,3,3,0,6,4,6,1,7,5,5,1,0,3,6,4,4,4,7,6,6,1,3,1,7,4,3,2,5,9,2,3,4,3,5,7,6,8,3,4,9,8,4,2,11,6,3,4,7,5,5,8,8,6,2,6,3,3,6,7,9,3,6,7,10,7,6,6,3,2,6,4,3,3,2,0,1,1,0,2,0,4,1,4
S01009362,Fife,501,,3,3,4,4,4,6,6,5,5,2,1,4,1,5,3,6,2,4,8,10,3,1,5,8,9,7,7,3,6,4,6,3,3,5,5,6,3,1,5,5,3,5,3,6,4,4,11,10,7,2,6,10,14,9,13,12,4,9,7,8,11,7,8,5,12,12,3,7,5,9,7,9,11,9,8,9,0,5,6,2,2,4,4,2,3,2,4,1,1,2,3
S01009363,Fife,404,,4,5,4,5,3,2,4,2,4,0,8,3,7,7,2,0,3,6,11,6,3,6,6,5,2,4,3,4,6,3,3,2,11,5,5,1,5,3,4,1,7,4,7,4,6,9,7,1,2,5,10,5,4,6,9,7,9,2,5,6,9,2,6,0,1,7,6,6,10,9,8,5,9,6,4,4,0,3,5,1,3,2,3,4,2,2,2,0,0,0,2
S01009364,Fife,435,,4,6,8,6,3,4,6,5,4,5,8,7,1,5,9,3,1,8,3,6,5,2,5,3,8,5,7,7,6,8,10,9,13,4,5,0,6,11,4,7,5,6,2,4,6,7,6,5,7,6,8,7,7,9,6,5,4,7,6,5,3,4,3,2,8,3,15,4,7,4,6,7,2,3,4,0,2,3,1,1,0,2,1,1,0,1,1,0,0,1,1
S01009365,Fife,282,,3,1,3,0,1,5,2,2,5,0,0,2,3,4,2,3,1,4,2,1,3,4,6,4,2,3,3,7,7,2,6,3,6,1,5,3,4,5,0,3,4,6,6,7,0,1,7,2,3,6,9,0,3,2,6,3,3,3,9,6,3,3,1,3,1,2,1,7,4,13,2,5,4,3,1,1,4,3,2,2,1,0,0,1,1,0,1,2,1,0,3
S01009366,Fife,398,,5,3,7,5,4,5,6,4,1,7,6,7,5,2,1,2,1,5,4,3,3,5,3,1,2,5,1,6,8,2,5,4,5,3,5,6,15,10,7,1,6,3,6,2,5,2,3,4,6,12,10,4,5,4,6,8,8,2,3,3,4,7,1,4,7,4,10,1,2,3,3,5,2,11,6,5,5,7,3,1,3,1,1,4,2,1,2,2,0,0,9
S01009367,Fife,301,,3,4,2,4,12,1,1,9,4,2,3,0,0,2,1,0,4,3,4,3,2,2,0,1,5,4,7,10,7,6,3,6,2,4,3,6,1,2,6,2,0,5,2,2,3,2,6,6,5,6,4,7,6,3,2,7,6,1,2,6,10,6,4,5,2,3,4,1,5,5,1,2,1,3,1,9,1,2,3,0,2,2,1,0,1,1,0,1,2,1,0
S01009368,Fife,271,,0,6,1,3,4,4,1,6,0,4,2,4,3,3,3,4,3,7,4,3,4,2,1,0,4,1,2,1,0,4,3,4,2,4,5,1,2,0,1,4,1,0,3,8,4,5,2,3,2,8,8,9,2,3,4,3,5,5,7,9,8,4,1,10,5,4,5,3,4,4,1,1,3,4,1,0,1,2,2,0,0,2,1,2,1,0,0,0,0,0,1
S01009369,Fife,273,,1,3,3,2,5,2,4,3,4,8,0,7,1,5,2,2,1,3,4,0,0,5,0,0,6,2,1,7,2,0,4,8,4,0,2,2,4,6,2,0,4,5,5,4,9,5,3,7,5,3,6,2,6,5,2,4,6,5,5,1,3,3,3,5,3,2,5,2,2,5,1,1,1,4,2,0,1,2,3,2,1,2,3,2,5,1,0,0,1,1,0
S01009370,Fife,397,,6,3,5,3,5,3,5,0,4,7,0,2,1,1,0,5,0,3,4,4,4,2,6,5,2,2,3,7,8,5,4,3,4,4,2,3,3,2,6,2,2,3,3,5,4,7,3,5,5,8,8,4,4,7,4,10,10,6,9,5,9,7,10,2,3,6,8,7,6,9,5,3,8,10,8,6,2,6,4,6,4,1,3,2,1,4,4,3,0,0,0
S01009371,Fife,295,,8,1,0,5,2,4,3,4,2,2,2,1,5,1,3,2,4,6,3,4,7,2,2,2,6,7,7,5,3,7,8,2,2,5,8,4,4,2,2,3,6,7,3,6,1,3,6,2,7,2,1,1,4,5,7,8,5,0,2,6,4,2,1,2,7,1,3,5,4,3,4,1,0,1,1,2,5,0,2,1,0,2,0,2,2,2,1,1,3,1,0
S01009372,Fife,259,,1,1,0,0,0,3,3,3,3,0,3,5,1,2,2,0,3,3,3,2,7,5,3,5,2,1,5,1,7,0,4,2,4,5,0,0,3,5,3,8,6,1,5,4,3,4,3,8,5,4,4,8,5,6,7,0,2,3,6,4,1,5,2,3,4,1,3,5,2,2,2,1,2,5,6,4,1,3,1,3,1,0,2,1,1,0,1,1,0,0,0
S01009373,Fife,403,,5,5,2,9,4,2,7,11,3,3,5,3,4,2,6,6,7,3,6,6,6,6,4,5,6,2,9,6,5,8,6,4,0,9,7,1,3,3,7,2,10,1,7,5,2,8,8,10,3,6,9,9,6,5,9,11,5,2,5,8,2,3,0,4,1,5,1,3,8,1,2,5,3,2,7,4,1,3,0,4,1,2,3,1,0,4,2,2,1,0,1
S01009374,Fife,465,,3,6,1,3,2,5,8,4,4,7,6,3,1,1,7,3,3,2,5,6,0,0,2,3,2,4,10,7,4,7,4,5,7,8,4,4,7,5,9,11,7,2,3,4,5,6,4,4,8,4,5,7,9,8,7,13,4,9,7,7,5,8,3,5,9,9,9,12,12,9,6,5,2,8,5,6,1,3,3,7,1,2,4,0,1,1,3,2,5,4,9
S01009375,Fife,411,,4,4,3,6,2,2,6,3,4,5,9,4,7,11,9,7,7,5,3,9,4,9,3,2,3,12,5,7,6,0,2,5,5,2,8,12,1,5,4,6,4,4,4,6,7,11,3,5,7,4,1,8,7,1,9,4,7,6,8,6,5,7,1,2,8,3,5,6,2,7,3,7,6,4,1,2,3,5,4,0,3,0,1,1,1,0,0,0,1,0,0
S01009376,Fife,290,,2,1,3,2,4,4,3,6,3,5,3,2,1,1,5,3,1,0,2,4,0,4,16,2,4,4,4,1,3,5,3,4,1,3,1,5,3,6,8,3,0,0,6,4,3,2,4,5,5,6,5,3,4,5,5,0,4,3,5,6,0,6,7,5,2,6,2,6,6,6,4,4,2,4,1,2,5,2,0,0,1,1,2,0,1,1,2,1,1,0,0
S01009377,Fife,564,,8,11,4,6,7,9,2,12,4,1,8,14,13,7,5,5,2,5,12,11,10,5,18,10,7,8,13,4,12,19,16,13,12,13,16,12,13,9,13,9,8,5,0,4,6,10,4,7,8,3,11,6,4,7,5,1,7,6,5,1,14,4,3,3,1,0,4,0,2,4,1,2,1,0,2,0,2,1,1,1,0,3,1,1,2,2,0,1,2,1,19
S01009378,Fife,505,,2,3,8,8,4,5,1,7,9,4,5,6,6,10,5,10,8,5,15,3,3,7,4,4,2,6,12,10,5,9,11,4,8,5,11,13,3,4,3,6,6,9,13,4,9,11,12,12,7,13,7,7,8,7,4,9,8,6,8,13,4,4,7,7,2,3,3,5,2,4,2,4,4,4,2,2,8,0,2,0,2,2,1,0,0,0,1,2,0,1,0
S01009379,Fife,477,,3,4,9,4,6,9,9,13,4,5,5,12,11,10,4,10,8,4,11,5,4,9,4,3,8,1,0,10,13,6,3,5,11,5,4,4,9,13,10,10,12,14,11,11,16,8,6,12,5,6,6,9,4,3,6,5,5,8,2,7,3,5,2,1,1,3,4,5,0,2,1,0,3,1,4,2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
S01009380,Fife,258,,2,6,8,1,4,3,2,0,1,4,4,0,1,2,0,2,5,6,0,2,1,5,0,0,5,4,3,0,5,7,6,3,3,5,3,4,5,7,4,1,2,3,4,3,0,4,4,3,8,2,4,13,4,3,9,4,0,9,5,3,2,5,6,3,6,4,4,3,3,4,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
S01009381,Fife,285,,2,2,5,3,0,1,3,2,1,0,1,1,0,2,2,4,3,3,0,1,0,5,2,4,7,0,11,10,7,5,4,1,5,7,5,0,7,3,0,3,6,9,1,4,8,4,4,8,4,0,7,9,5,2,1,7,9,5,1,5,3,7,3,0,6,5,2,5,3,4,0,5,0,1,3,0,0,4,1,0,0,1,2,2,2,0,2,1,0,0,2
S01009382,Fife,396,,5,5,7,3,5,7,0,1,5,4,3,0,4,6,3,2,3,4,7,2,3,6,8,1,7,3,3,1,4,2,7,2,4,7,4,3,8,5,6,2,2,9,2,6,9,8,2,9,2,5,1,9,8,4,9,6,2,11,8,4,7,4,7,5,5,6,8,1,6,1,4,3,6,6,6,3,3,6,1,5,2,6,2,1,2,2,2,0,2,2,4
S01009383,Fife,345,,4,2,2,2,3,5,3,3,4,3,3,3,2,3,6,4,2,2,5,7,5,1,0,2,7,12,6,2,6,4,5,0,0,4,6,12,3,5,3,4,2,7,3,4,0,7,4,3,7,6,10,7,12,8,1,8,6,10,2,4,4,2,6,4,5,6,2,5,3,5,3,1,5,2,1,3,1,3,2,3,1,0,2,2,0,0,2,1,2,1,2
S01009384,Fife,293,,3,1,1,0,3,0,3,2,6,2,2,1,3,4,5,0,3,3,3,4,6,2,6,3,1,1,7,0,4,2,4,1,1,2,3,3,2,1,3,6,5,3,5,5,5,6,4,5,5,6,5,5,1,7,3,3,5,3,5,7,5,4,3,4,4,3,3,6,4,11,10,3,4,5,3,4,1,1,4,1,2,3,1,1,2,1,0,0,0,0,0
S01009385,Fife,251,,2,1,3,1,0,4,1,3,4,3,5,1,4,3,2,2,4,3,2,2,0,0,2,1,3,4,3,2,3,2,10,1,2,4,2,1,5,3,7,2,6,1,5,1,2,5,3,1,3,2,0,7,3,5,2,8,4,2,2,3,4,5,5,2,4,3,6,3,4,7,3,3,4,2,3,2,1,4,2,0,6,1,1,3,1,0,0,0,0,0,0
S01009386,Fife,326,,1,3,7,2,3,6,1,7,5,6,5,5,6,0,2,10,4,3,0,5,0,0,4,5,4,5,0,4,5,6,1,2,5,3,5,4,6,8,3,5,0,1,1,6,6,1,8,3,6,7,6,2,4,5,4,5,2,5,3,3,5,5,5,2,1,4,2,4,1,9,4,5,6,5,2,2,9,9,0,1,2,4,1,0,1,1,0,1,0,0,1
S01009387,Fife,342,,4,2,2,4,5,5,5,6,4,8,0,0,4,5,5,3,9,3,5,5,2,3,2,8,10,4,6,8,5,3,2,7,1,8,7,3,2,3,4,1,4,3,0,7,6,12,8,3,1,10,3,0,4,9,5,5,4,7,2,4,3,4,0,1,4,5,4,4,2,5,3,2,4,1,3,3,4,3,2,2,1,1,0,2,2,2,1,1,1,0,2
S01009388,Fife,389,,7,3,1,1,5,7,11,0,12,4,3,3,0,5,5,4,9,6,9,7,10,1,4,3,6,4,8,6,4,5,8,2,8,9,3,9,9,1,9,8,10,6,5,0,9,1,4,7,6,11,5,6,2,8,4,8,6,6,4,3,1,4,5,4,2,1,6,1,0,4,1,2,2,3,1,0,4,2,1,3,1,1,2,1,2,0,0,0,0,2,3
S01009389,Fife,456,,0,4,1,3,4,2,6,2,5,6,6,0,7,0,3,3,2,1,8,8,4,5,1,2,5,6,7,2,2,9,6,4,3,3,11,3,6,5,5,3,7,3,7,7,8,7,9,4,3,6,10,3,9,4,8,6,11,8,12,8,2,4,5,8,4,7,7,8,12,12,7,4,5,11,4,4,0,3,11,8,1,3,7,3,4,2,2,2,2,1,0
S01009390,Fife,372,,4,5,2,4,6,5,5,3,5,8,5,4,6,6,9,1,9,7,11,4,1,8,2,2,2,3,4,2,2,0,3,0,3,1,6,5,4,6,4,7,8,5,3,12,6,8,13,14,8,10,7,4,14,7,4,10,5,4,9,5,4,2,2,1,1,3,2,2,3,1,2,3,3,0,2,0,0,2,2,2,0,1,1,1,0,0,0,0,0,1,1
S01009391,Fife,350,,5,1,5,7,3,7,4,4,8,5,6,7,3,7,5,6,1,3,1,2,3,3,5,6,2,2,1,2,3,1,7,3,9,5,6,7,7,6,10,6,8,8,5,0,7,4,6,9,10,2,14,3,6,9,5,8,11,5,1,2,1,5,3,2,4,4,1,4,0,4,1,3,2,2,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0
S01009392,Fife,284,,3,3,1,6,1,8,4,5,6,6,2,4,6,2,5,11,3,12,4,6,5,0,2,2,4,2,3,0,2,1,0,3,3,1,7,3,7,4,0,1,5,2,7,10,7,11,10,8,10,4,4,3,4,5,2,3,4,1,0,1,3,0,4,5,2,3,0,1,0,4,1,0,2,0,0,1,0,2,0,1,1,1,1,1,1,0,1,0,0,0,0
S01009393,Fife,337,,0,2,4,5,4,3,4,3,6,8,7,6,2,2,1,4,5,6,4,3,1,6,7,4,2,6,3,1,3,2,3,2,2,1,5,4,6,3,4,5,2,6,5,5,4,11,5,8,4,0,5,8,11,6,2,4,7,5,2,4,5,6,4,3,6,8,3,4,4,11,2,4,2,0,0,1,3,1,1,3,3,2,2,1,1,0,1,1,1,0,1
S01009394,Fife,482,,4,3,7,4,1,4,4,0,3,3,5,6,3,1,1,5,4,5,4,2,2,2,3,6,9,7,5,4,5,13,14,5,5,6,2,3,3,12,1,6,7,9,5,9,5,6,6,8,9,6,2,4,5,2,2,7,6,7,7,2,3,6,3,6,6,15,7,7,13,10,8,5,6,5,4,4,4,9,5,5,2,5,7,2,2,8,4,3,2,0,20
S01009395,Fife,359,,2,7,3,3,4,5,3,4,1,1,4,2,2,5,2,3,4,5,2,4,0,2,0,3,5,0,1,0,2,1,4,1,4,4,4,1,0,3,0,4,3,3,4,1,8,5,5,3,2,2,2,6,5,2,4,8,7,3,9,6,4,5,4,12,6,5,9,9,14,9,6,5,8,5,5,7,5,7,3,4,3,1,6,6,0,0,2,1,3,2,10
S01009396,Fife,377,,2,4,1,6,3,5,1,3,7,3,1,10,5,3,4,7,4,6,1,2,0,0,3,6,2,0,1,2,2,1,3,1,1,0,2,2,2,0,2,1,8,5,5,7,7,13,5,4,9,6,4,6,4,2,6,1,9,3,9,6,3,8,12,8,7,7,8,3,12,11,6,1,8,5,8,3,5,3,5,6,3,5,2,0,1,3,1,2,2,0,1
S01009397,Fife,345,,1,3,3,4,4,1,1,4,2,4,3,3,6,3,2,2,1,1,3,1,4,5,3,1,6,5,4,5,5,3,0,0,2,0,0,5,6,2,7,2,0,3,2,3,4,6,4,9,5,7,7,3,8,1,9,11,3,1,10,5,10,4,10,10,5,3,6,5,5,9,1,8,4,3,5,2,1,3,7,1,3,4,1,1,2,2,1,3,1,2,5
S01009398,Fife,332,,1,7,0,5,3,4,3,5,2,2,4,8,6,1,4,0,0,3,2,3,3,5,0,6,1,5,2,4,1,3,2,0,2,8,4,8,0,1,3,9,4,6,11,4,6,8,4,2,5,5,3,5,3,5,5,2,6,7,8,6,4,7,4,5,4,7,6,4,7,2,6,4,7,2,3,2,4,1,3,5,3,1,1,2,0,0,1,0,0,0,2
S01009399,Fife,371,,1,3,3,3,3,4,5,9,3,5,2,5,4,2,0,6,4,3,0,1,0,2,3,2,6,2,4,5,5,2,0,1,3,4,3,6,6,9,4,5,5,1,6,1,7,4,2,6,1,2,5,8,6,8,12,9,4,7,6,4,7,6,7,6,2,6,6,3,8,6,5,2,5,6,8,3,6,3,3,5,3,3,3,7,1,0,1,1,1,2,4
S01009400,Fife,304,,1,2,5,4,2,1,5,4,2,4,4,7,2,2,6,2,3,5,7,3,2,2,1,5,7,4,1,3,1,7,3,0,0,2,7,4,3,2,4,3,4,5,5,6,4,5,0,7,2,7,2,8,4,3,8,4,2,0,4,1,4,1,4,6,3,3,4,5,8,5,3,2,4,5,5,2,2,4,2,2,1,0,3,0,2,2,0,2,1,1,5
S01009401,Fife,328,,1,5,3,4,4,2,5,3,1,0,1,3,5,4,0,3,5,1,1,1,2,3,3,4,1,1,5,1,0,6,7,0,0,3,4,3,4,2,1,1,3,7,6,5,2,7,4,2,3,9,2,3,1,6,7,2,4,3,8,4,5,4,8,7,4,2,8,3,15,8,8,10,11,1,6,3,1,5,3,3,2,3,4,5,1,2,1,0,2,1,1
S01009402,Fife,450,,1,1,1,4,4,4,4,4,1,7,4,4,9,3,1,7,5,11,4,0,4,4,9,3,2,0,0,3,4,0,0,0,2,2,2,0,1,2,6,8,5,9,5,7,10,4,4,8,3,3,11,5,7,9,13,5,4,10,7,6,6,7,7,7,8,14,8,6,10,16,8,9,8,6,1,6,4,5,11,4,4,9,2,0,3,0,2,2,2,3,6
S01009403,Fife,284,,3,1,1,0,3,4,3,5,7,3,2,2,5,3,3,1,5,5,5,4,5,2,0,5,6,3,1,2,2,2,1,6,4,1,0,3,3,6,3,1,2,6,5,1,4,10,4,5,6,7,9,3,5,3,6,5,8,4,4,1,4,1,4,4,2,4,2,4,9,7,3,3,2,2,3,0,1,0,1,0,1,1,2,3,0,0,1,1,0,0,0
S01009404,Fife,368,,2,10,9,4,11,5,1,6,0,9,4,8,10,2,3,6,4,1,6,1,2,0,6,5,7,3,5,10,4,2,4,1,9,3,4,6,4,6,7,3,4,5,5,4,12,3,8,4,6,9,6,7,4,6,8,9,3,6,6,2,5,5,4,1,1,5,1,3,5,1,1,3,1,3,2,4,1,1,2,2,0,1,0,2,0,0,1,0,0,1,2
S01009405,Fife,214,,0,1,3,4,1,1,3,2,1,1,2,2,3,3,0,5,0,2,6,2,2,1,3,3,0,4,3,0,0,4,0,1,1,3,0,2,2,3,1,0,3,4,4,0,3,7,1,1,5,5,7,2,4,3,4,3,3,7,2,3,0,5,3,1,3,6,4,2,5,2,6,3,7,3,4,4,0,0,1,1,0,3,0,0,1,2,0,1,0,0,1
S01009406,Fife,509,,5,2,5,3,1,6,1,4,4,4,4,5,4,3,6,7,5,4,8,4,2,3,6,6,4,6,7,5,5,4,2,5,6,7,8,6,5,0,3,6,5,6,5,11,4,8,5,10,4,5,4,10,7,14,5,4,13,6,7,6,11,4,1,4,10,7,5,5,7,3,10,2,6,2,6,7,3,7,2,3,5,5,4,2,4,1,4,6,8,8,37
S01009407,Fife,269,,3,4,1,1,3,2,0,1,1,3,8,3,2,2,1,4,1,5,0,0,1,4,1,3,5,4,0,3,0,0,2,4,3,6,4,2,4,6,6,3,3,2,0,6,4,1,7,5,10,1,3,6,2,4,2,8,2,6,3,4,5,1,4,3,4,5,1,7,2,5,5,4,4,6,1,4,3,4,3,2,2,1,1,4,0,0,1,0,0,1,1
S01009408,Fife,481,,4,6,5,7,4,4,8,7,6,3,4,4,2,9,9,6,4,5,8,5,5,3,4,5,4,2,5,7,8,4,3,10,12,3,5,10,10,8,4,5,12,6,9,6,9,6,11,6,8,7,5,14,5,3,5,8,5,10,11,10,5,5,4,4,9,6,3,7,5,11,4,10,4,5,2,0,1,2,2,0,0,0,2,2,1,0,0,0,0,1,3
S01009409,Fife,345,,5,1,4,2,6,4,3,6,3,5,6,2,4,1,1,3,2,3,1,0,2,3,0,5,2,6,7,2,5,1,3,5,7,2,5,3,6,5,4,8,3,0,7,4,9,9,2,1,2,5,4,6,7,3,6,5,8,3,7,6,4,5,3,3,4,3,2,4,7,2,7,6,4,8,5,3,0,3,7,2,5,3,3,3,3,2,0,1,0,1,2
S01009410,Fife,431,,8,5,9,5,6,5,4,9,8,3,3,13,4,4,5,12,7,7,2,1,0,3,3,0,5,3,11,0,0,11,7,10,7,8,8,7,6,1,7,5,8,6,4,6,6,8,2,4,7,5,12,7,5,6,9,6,7,5,4,3,7,3,4,6,7,3,5,6,3,5,5,3,4,3,4,1,1,2,2,4,2,1,2,2,0,3,0,0,1,0,0
S01009411,Fife,442,,5,6,2,3,5,5,7,0,8,8,9,4,8,7,5,5,3,3,5,7,7,5,5,0,6,5,2,5,0,10,2,5,8,1,7,3,7,5,8,0,7,8,4,12,5,3,6,1,10,6,17,6,9,12,10,6,6,5,3,3,11,8,7,5,5,4,8,7,4,6,4,4,8,0,4,0,4,2,1,4,2,0,0,2,1,1,1,1,0,1,2
S01009412,Fife,455,,7,4,1,7,7,9,1,6,3,7,2,6,3,7,8,4,12,5,8,6,7,2,10,4,2,12,3,5,6,6,7,2,0,7,7,7,9,3,3,7,4,6,3,3,5,9,4,3,5,13,7,9,13,10,7,4,4,9,6,7,8,3,2,6,1,4,1,6,7,8,4,4,3,6,6,1,5,4,1,7,2,0,1,2,2,0,1,4,1,1,1
S01009413,Fife,469,,4,4,3,4,1,6,3,5,6,4,0,6,5,6,3,0,2,5,3,4,3,5,3,8,7,0,7,4,7,6,1,8,4,6,8,4,7,4,6,4,5,10,3,11,11,5,4,7,5,10,7,10,7,6,4,7,10,14,10,4,6,7,8,4,3,16,1,8,7,7,7,7,4,10,7,5,4,0,5,2,3,0,2,3,2,1,0,2,2,6,4
S01009414,Fife,342,,1,2,8,2,3,5,1,8,3,5,3,0,7,2,0,8,5,1,4,6,0,1,0,5,5,1,7,2,0,2,0,5,2,4,5,5,10,4,7,1,5,3,4,2,5,2,6,4,1,2,8,8,1,7,6,3,5,5,7,7,13,4,2,3,6,5,8,9,6,3,4,3,3,4,4,4,5,5,3,2,2,1,3,1,1,3,1,1,0,2,0
S01009415,Fife,366,,6,6,3,5,3,5,9,3,2,1,5,2,1,5,9,0,1,0,3,2,4,4,7,5,5,7,3,4,4,2,7,0,4,3,0,2,1,2,9,6,2,3,7,5,10,8,1,8,6,4,7,4,11,7,5,3,5,7,7,9,8,3,5,7,2,9,1,6,5,1,2,5,3,3,0,5,4,2,0,3,0,2,3,4,4,0,2,0,0,0,8
