"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01010695,,378,,2,0,3,5,2,3,4,10,5,0,2,6,8,7,4,5,7,0,6,8,3,1,7,0,2,4,0,3,4,4,2,3,3,5,4,2,4,2,2,4,7,4,3,3,4,2,10,11,6,7,8,3,6,6,10,2,7,8,7,2,6,6,5,7,6,6,6,4,6,1,9,5,6,1,4,4,3,2,4,8,4,3,1,0,2,0,0,4,1,0,2
S01010696,,527,,5,6,9,1,4,9,7,8,3,9,0,2,6,4,13,9,10,4,5,9,4,6,5,11,4,6,5,7,11,4,7,4,12,4,8,0,3,3,4,6,4,5,3,5,14,9,5,8,7,13,8,6,8,9,9,13,11,3,2,5,4,5,11,7,2,8,4,6,7,2,10,4,7,5,3,6,5,2,2,7,5,3,6,3,3,3,1,3,2,1,6
S01010697,,542,,7,2,7,4,4,6,16,6,8,6,4,6,8,2,8,8,12,4,5,4,5,7,5,2,3,2,2,5,5,3,2,3,5,5,3,2,3,6,5,5,2,8,5,14,6,15,14,10,16,11,14,5,0,5,9,9,9,6,13,6,12,8,6,4,9,5,11,10,4,7,8,7,6,3,7,7,4,9,6,2,4,4,4,3,3,2,2,1,0,0,2
S01010698,,390,,3,4,4,5,0,5,6,6,4,3,5,4,6,4,4,9,5,8,5,8,2,1,0,5,2,1,3,3,1,0,2,6,4,5,2,3,3,4,1,3,4,4,4,9,5,5,6,2,6,11,9,6,4,7,12,2,4,6,9,9,5,8,2,4,8,7,6,9,6,7,7,8,4,3,6,6,2,5,2,3,2,2,0,1,1,0,1,0,0,0,2
S01010699,,303,,2,2,4,2,1,4,2,1,1,4,1,6,5,2,2,6,5,3,2,2,0,3,3,4,2,3,3,8,0,2,2,0,7,3,2,5,6,2,6,3,4,0,5,6,7,3,7,5,6,4,5,8,1,4,5,6,9,5,5,8,4,6,4,8,4,4,7,5,2,5,5,6,0,2,1,4,2,1,1,2,0,2,0,0,0,0,0,2,1,0,1
S01010700,,307,,1,6,5,4,3,2,6,3,3,5,0,1,7,4,6,3,3,3,3,2,1,6,1,4,0,2,2,3,2,3,2,6,1,1,7,0,1,4,8,7,6,5,4,5,5,5,3,6,3,5,3,6,2,6,4,3,3,4,9,1,6,9,1,4,13,8,1,9,3,1,1,2,4,4,3,0,2,2,1,2,3,0,2,1,0,1,0,0,2,0,3
S01010701,,531,,4,5,1,5,3,4,7,8,8,11,4,7,6,6,7,13,16,11,8,10,6,3,2,8,8,4,4,12,9,3,5,9,6,3,6,6,1,6,6,2,4,3,3,8,8,7,7,8,17,6,5,8,6,6,8,6,10,15,6,10,5,12,6,7,8,6,5,10,11,2,8,6,2,4,5,7,3,0,1,2,2,4,1,0,2,2,0,1,0,1,4
S01010702,,505,,3,5,5,4,3,4,4,3,5,1,4,4,9,6,4,8,3,3,6,10,3,3,12,4,7,1,1,3,3,2,9,5,5,8,4,8,3,4,3,8,4,4,6,2,6,6,8,3,6,6,11,7,3,3,7,10,13,8,6,13,9,9,8,14,10,9,17,10,8,8,6,7,6,3,6,3,0,8,4,1,5,5,2,6,2,4,1,0,2,2,8
S01010703,,391,,2,6,4,6,3,1,1,1,2,4,4,5,6,2,5,1,6,6,5,10,7,1,4,6,3,1,3,4,4,0,3,1,0,4,9,6,1,1,4,1,1,2,7,2,6,4,10,4,7,6,7,7,5,3,6,13,6,8,8,9,15,1,6,7,5,3,8,6,2,7,4,5,4,8,6,9,2,2,3,2,5,3,2,2,3,1,2,0,4,0,0
S01010704,,319,,3,5,1,4,2,5,4,5,5,9,7,5,4,3,5,4,1,3,5,2,1,4,5,0,2,1,5,2,2,0,5,5,2,3,2,9,4,4,0,1,7,4,3,5,2,5,7,4,5,0,7,4,7,5,2,4,10,8,3,3,2,3,2,4,4,2,4,4,5,3,3,3,3,3,4,5,1,5,3,3,1,2,1,1,1,3,1,5,0,0,4
S01010705,,570,,7,7,4,5,7,8,4,5,8,7,6,9,14,10,6,11,8,5,4,10,4,4,8,4,3,4,9,7,10,10,8,10,7,3,4,10,3,5,11,12,6,11,6,7,8,8,8,7,13,8,11,7,13,3,9,3,9,6,4,6,13,7,8,8,9,5,4,8,8,7,9,7,8,3,3,4,3,4,1,2,7,3,1,1,0,0,0,1,1,1,0
S01010706,,351,,6,5,7,4,7,6,9,5,4,3,1,5,4,2,3,7,4,6,0,0,3,5,6,4,5,0,5,8,7,2,6,5,6,11,5,6,3,4,4,4,3,3,0,3,6,7,5,9,4,4,4,4,7,2,5,4,3,1,7,0,9,2,7,4,8,5,5,2,2,0,2,6,4,3,2,1,3,2,1,1,1,1,2,2,2,0,1,0,1,0,4
S01010707,,389,,2,4,5,3,3,4,2,7,7,2,4,4,3,7,0,10,7,7,1,6,0,1,3,7,8,4,3,5,4,3,1,2,7,5,3,1,4,3,1,4,5,3,4,1,3,2,9,3,3,10,6,12,10,6,8,5,7,4,4,3,4,4,5,8,7,7,4,10,2,14,7,6,3,3,5,4,3,1,2,6,2,6,1,1,3,3,1,0,0,0,2
S01010708,,254,,1,2,1,0,4,4,0,2,1,2,4,3,4,4,2,4,5,5,1,3,4,2,1,5,3,0,4,3,2,6,0,4,6,4,1,0,0,5,2,3,2,4,4,4,2,5,2,3,2,2,4,2,4,10,8,5,2,6,3,5,3,7,5,2,1,2,3,6,3,2,8,3,5,3,0,0,0,5,3,1,2,3,0,1,0,0,0,0,0,0,0
S01010709,,360,,3,4,3,3,2,3,6,3,4,3,3,3,11,2,8,6,3,8,1,7,5,6,4,5,1,2,3,7,11,10,4,4,7,1,4,3,5,0,2,7,3,9,2,3,4,4,8,3,9,8,6,4,4,10,7,2,6,3,13,4,4,4,4,2,6,4,3,1,3,4,6,3,4,1,0,1,2,1,3,1,2,0,3,0,1,2,2,0,3,0,1
S01010710,,379,,5,3,7,11,5,7,6,8,6,8,1,6,10,1,2,7,3,3,4,5,7,4,6,8,3,4,2,6,3,4,4,9,7,5,1,4,6,3,5,1,3,1,4,3,6,4,3,4,3,7,7,3,7,4,4,6,9,8,6,2,6,5,5,1,8,2,5,4,5,1,1,6,3,2,4,4,4,2,2,3,2,1,2,0,2,3,0,1,1,0,0
S01010711,,388,,4,7,1,6,5,6,6,2,4,5,3,4,6,2,4,13,3,8,5,2,1,4,3,1,5,5,7,5,7,2,3,4,3,1,2,2,2,4,2,2,3,2,7,3,7,10,10,4,5,12,2,5,6,6,9,6,4,10,6,3,7,10,7,7,5,4,3,10,5,5,4,4,2,2,2,0,3,2,3,6,2,4,2,2,0,2,2,1,0,1,0
S01010712,,345,,2,5,2,1,3,5,5,6,4,10,7,3,7,4,2,3,7,12,7,7,5,2,10,6,5,6,2,5,5,5,3,3,9,1,3,1,0,2,4,4,2,2,3,2,3,4,7,5,9,6,3,8,6,7,7,4,2,6,5,4,8,7,3,5,3,5,6,4,1,2,1,2,1,3,4,1,0,0,2,0,2,3,1,0,0,1,2,0,0,0,0
S01010713,,370,,5,1,10,3,7,3,6,5,5,3,6,4,3,9,5,13,5,5,7,4,3,3,3,2,6,4,5,6,6,4,5,2,10,7,5,8,7,10,4,5,4,4,8,3,5,1,5,4,2,3,4,0,4,1,8,5,5,10,0,4,5,3,7,8,5,10,5,3,3,2,2,3,1,1,1,0,1,5,2,0,0,0,2,5,0,0,0,0,2,0,0
S01010714,,343,,8,4,5,4,5,9,6,1,6,5,2,1,5,5,5,8,2,6,4,2,4,4,3,3,4,4,6,6,1,6,0,4,8,4,1,6,0,5,8,1,5,6,4,8,2,7,2,5,3,5,2,5,2,5,1,5,1,0,1,6,6,3,5,6,3,6,4,5,5,5,6,4,1,4,3,4,3,3,1,3,1,1,1,2,2,3,4,0,1,1,1
S01010715,,318,,5,6,3,5,3,4,3,2,5,6,2,3,3,8,5,0,3,9,2,4,0,1,1,2,4,5,5,7,4,4,1,0,3,7,6,5,3,4,5,2,2,0,5,0,1,4,1,9,6,2,3,6,3,5,4,7,5,6,4,5,9,4,6,4,2,4,5,2,6,2,4,5,3,4,0,4,3,2,5,2,2,1,5,1,2,0,1,2,0,0,0
S01010716,,414,,7,6,12,3,5,1,2,7,0,1,2,2,3,1,1,1,7,3,9,7,7,5,7,7,4,14,3,7,8,3,5,14,11,9,4,4,3,3,4,6,12,4,2,7,6,3,6,1,5,5,2,5,9,6,4,5,9,7,6,10,5,3,2,7,4,4,1,4,7,3,1,4,4,1,3,2,3,3,0,4,3,2,5,1,4,4,2,1,1,2,2
S01010717,,296,,3,2,3,0,2,3,2,3,3,1,2,2,4,4,5,9,3,5,4,4,5,4,4,2,4,0,0,3,4,1,0,2,2,2,4,3,3,5,3,0,2,6,2,2,3,7,4,6,4,5,3,6,4,4,6,2,7,4,5,7,2,3,3,3,9,7,3,6,6,2,6,5,6,0,3,4,4,2,4,2,6,0,0,1,0,4,1,0,0,0,0
S01010718,,467,,6,8,10,6,6,7,4,9,2,8,6,9,3,7,6,6,3,5,7,4,6,1,3,4,7,4,10,4,6,8,6,2,6,3,6,13,3,5,5,8,2,9,14,7,8,4,6,3,3,7,8,7,6,5,11,4,6,9,7,3,4,9,11,10,6,5,5,6,5,5,4,5,2,1,3,5,1,2,5,4,1,2,1,2,0,0,0,0,0,1,1
S01010719,,311,,7,2,3,3,6,3,2,1,3,4,1,3,5,1,2,0,6,4,2,7,0,5,3,3,1,4,3,0,1,5,0,6,1,3,0,2,3,0,5,4,3,2,2,5,3,3,3,10,2,4,5,3,3,6,7,7,3,3,8,8,8,3,4,4,2,9,4,8,1,4,4,2,1,2,4,4,6,4,1,4,2,3,3,2,4,2,0,5,2,1,4
S01010720,,386,,1,5,4,6,5,4,4,0,4,8,4,4,2,5,2,4,9,6,3,5,3,2,0,1,1,1,0,7,0,4,0,5,3,1,7,3,2,3,3,3,1,5,7,6,2,4,8,7,3,5,5,11,3,7,3,7,4,7,8,3,8,7,7,6,7,9,11,10,3,4,8,5,5,4,2,6,2,4,5,5,1,3,3,3,2,4,1,2,1,0,8
S01010721,,288,,2,2,2,1,7,1,4,3,3,1,3,3,1,0,3,2,5,2,3,3,1,2,0,0,1,4,3,3,2,2,0,3,7,3,1,0,0,2,3,7,4,3,4,1,9,4,5,3,8,6,3,7,6,0,4,1,4,3,3,7,7,6,5,7,4,7,9,5,5,4,9,6,4,1,2,1,3,1,0,5,2,3,3,2,3,2,0,0,1,0,1
S01010722,,409,,6,3,3,2,4,2,5,3,2,2,3,5,4,11,9,7,5,2,8,8,6,3,4,3,4,2,3,4,1,6,4,4,0,2,4,3,7,4,2,6,4,4,11,9,5,5,4,2,3,13,6,8,6,8,2,5,4,2,5,5,5,8,5,10,3,9,6,13,5,4,5,5,3,3,5,3,2,5,0,3,3,2,6,1,3,5,3,0,0,1,6
S01010723,,430,,2,0,3,3,1,3,1,6,8,3,9,6,5,12,6,6,7,15,8,5,7,4,4,7,8,5,2,5,0,3,1,0,1,4,3,0,0,2,1,0,5,6,6,5,2,13,7,9,11,12,16,10,7,9,11,12,4,7,8,7,1,3,4,9,2,8,9,8,12,2,6,3,4,2,2,1,2,2,3,3,1,1,3,2,0,1,0,2,0,1,0
S01010724,,442,,6,7,5,7,9,4,3,9,6,8,4,2,8,6,3,7,11,4,5,7,5,6,0,6,0,3,2,3,5,5,4,5,3,5,6,3,1,3,6,6,5,4,7,4,6,6,8,8,7,7,7,4,7,12,9,9,6,7,9,9,12,7,10,7,1,3,7,0,5,6,4,3,3,2,0,4,6,2,2,0,2,1,1,6,2,3,1,1,0,0,2
S01010725,,376,,3,2,3,2,6,2,4,3,3,6,1,6,1,5,2,0,3,6,4,6,2,3,5,3,0,4,5,1,7,0,5,7,1,3,6,3,2,3,3,3,4,6,7,3,3,7,8,2,7,6,3,10,4,7,6,8,10,10,7,7,7,7,6,6,6,6,7,7,6,6,6,5,5,1,6,1,6,3,1,2,2,5,1,2,0,0,1,2,1,2,1
S01010726,,429,,2,3,4,2,4,3,5,7,4,6,5,5,2,7,2,11,3,6,3,5,4,4,3,2,4,5,0,3,0,1,5,0,5,1,4,3,6,1,5,4,3,3,6,1,6,11,6,3,6,2,4,5,8,11,7,8,10,4,6,4,9,12,11,8,2,7,8,12,3,5,6,8,6,4,8,3,14,5,6,2,3,3,5,2,2,5,1,1,1,0,4
S01010727,,334,,2,3,3,4,2,7,6,1,2,4,6,7,2,9,5,5,2,4,5,3,6,0,4,3,4,7,3,1,3,4,2,0,3,2,0,2,3,0,2,4,6,3,6,4,7,5,6,2,10,4,7,5,1,5,5,9,4,3,1,7,6,4,2,6,8,4,5,2,11,4,3,7,7,5,3,5,1,2,1,3,2,3,0,0,0,2,1,0,0,0,2
S01010728,,268,,3,1,1,3,1,7,0,2,3,5,4,6,5,2,7,6,2,8,0,1,1,3,0,0,2,1,0,1,2,2,2,1,1,0,0,4,1,4,1,0,3,5,7,6,3,5,6,2,6,9,5,3,11,6,2,3,5,1,6,6,6,2,3,2,3,1,4,2,7,3,3,5,6,2,3,4,5,1,2,3,1,2,2,0,0,2,0,0,0,0,1
S01010729,,385,,5,1,4,3,3,4,2,3,5,9,9,6,7,7,2,4,0,5,5,4,3,6,3,3,1,0,1,1,6,3,1,2,1,5,3,5,2,2,6,6,8,10,5,6,8,6,6,5,6,2,10,5,6,7,6,6,2,7,8,9,6,8,6,6,5,5,5,4,6,4,12,9,4,3,1,5,4,0,1,1,3,2,2,1,1,0,1,2,0,0,2
S01010730,,422,,4,1,10,7,2,6,3,8,1,4,3,2,9,8,5,0,11,3,5,10,6,3,6,1,0,1,2,3,5,0,3,0,2,2,4,0,9,4,2,7,0,5,5,11,2,2,1,5,8,5,9,7,11,8,8,12,7,14,4,4,6,7,8,4,15,9,5,15,6,2,6,6,5,2,7,4,4,4,1,1,2,1,1,2,2,2,0,0,2,2,1
S01010731,,421,,3,1,3,3,4,2,10,5,6,0,5,8,7,5,2,8,7,4,4,7,6,1,2,3,4,6,4,2,3,1,3,1,0,3,0,4,1,8,4,3,2,4,6,10,8,5,9,8,14,10,1,7,6,8,6,8,8,7,8,10,9,9,8,4,14,8,3,7,5,3,3,5,4,4,5,4,9,2,1,3,1,1,1,2,0,0,1,1,2,2,2
S01010732,,360,,1,6,6,5,10,10,15,3,7,1,8,4,6,3,10,7,1,4,8,6,6,8,0,6,0,3,7,4,5,2,0,8,2,5,1,4,3,2,5,2,8,2,5,3,5,7,6,7,1,4,4,1,5,2,3,5,5,5,3,7,8,7,5,4,8,9,4,6,0,2,5,2,2,0,1,2,4,0,4,1,0,2,0,1,0,1,0,0,0,0,0
S01010733,,245,,1,3,1,7,3,6,5,3,10,5,0,5,2,10,4,4,2,4,4,6,4,4,3,1,0,0,0,0,0,2,1,2,2,0,6,7,3,1,3,6,5,0,0,4,0,7,2,0,2,3,5,2,4,6,6,7,7,4,1,3,2,2,1,6,4,1,4,3,2,4,2,2,4,2,0,1,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0
S01010734,,444,,10,6,8,7,10,6,5,5,3,13,3,7,4,11,7,10,6,3,2,7,9,4,4,8,11,5,3,6,9,5,0,5,5,1,6,2,2,7,3,6,7,6,4,10,4,6,7,13,10,3,10,8,2,8,8,2,5,5,7,5,2,6,7,6,3,2,7,6,2,3,3,4,4,1,6,1,2,1,3,4,3,1,1,0,0,0,0,0,1,0,1
S01010735,,327,,9,14,10,5,14,16,11,7,4,8,4,2,5,4,0,3,9,6,3,1,5,2,3,7,4,5,3,5,5,2,6,9,1,4,4,11,1,3,12,4,4,0,2,1,4,5,5,2,2,3,6,4,5,4,2,3,7,2,3,1,1,0,2,4,4,3,2,1,4,1,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S01010736,,259,,0,3,4,2,1,3,4,1,4,4,4,6,5,4,3,2,2,2,2,5,2,1,0,4,1,2,1,2,3,3,2,5,4,6,2,3,2,1,1,6,1,5,5,3,1,6,6,3,2,1,2,2,3,3,5,4,3,5,0,4,3,4,5,5,2,4,9,6,7,3,5,5,2,6,2,3,4,1,0,1,4,0,0,0,0,1,1,0,0,0,0
S01010737,,497,,3,5,11,3,2,6,7,5,8,3,3,7,2,4,5,6,7,6,5,4,6,7,8,6,3,7,4,10,3,5,1,1,2,1,4,7,6,4,9,4,3,10,9,5,9,11,8,5,4,3,8,6,8,8,8,9,4,4,8,9,7,9,11,2,13,9,4,7,2,5,13,5,8,10,9,4,5,6,3,2,4,0,4,2,3,3,3,1,1,1,2
S01010738,,267,,2,3,3,2,2,3,4,5,1,2,2,6,2,2,0,7,3,3,5,3,5,0,3,4,3,2,1,2,4,4,9,3,3,5,5,1,0,4,4,3,2,1,5,2,6,4,3,5,3,1,1,4,4,4,4,7,3,8,3,3,0,4,4,5,2,6,1,5,3,10,3,2,2,3,0,3,0,2,2,1,2,1,3,2,0,0,1,0,0,1,1
S01010739,,422,,3,4,7,4,7,4,5,6,11,2,6,2,4,2,4,7,10,4,5,2,10,4,5,5,9,6,4,5,2,11,5,7,4,9,7,3,4,5,7,4,5,11,12,5,6,6,5,5,4,4,7,4,3,5,4,10,5,5,6,5,2,5,8,4,4,4,8,3,5,5,5,5,1,2,6,2,3,2,1,3,4,0,1,0,4,1,1,0,0,1,0
S01010740,,221,,2,3,0,6,9,4,5,2,4,2,1,5,1,3,0,2,2,5,5,4,4,4,2,0,3,4,5,1,5,5,3,0,4,4,5,0,2,3,3,4,1,2,1,2,2,0,5,3,2,3,3,3,1,7,4,2,2,6,5,3,2,2,1,1,1,1,1,4,2,4,4,1,1,1,0,2,4,1,0,1,2,0,1,0,1,0,0,0,0,0,0
S01010741,,324,,6,5,3,8,4,6,2,3,6,4,2,1,3,7,1,5,1,7,5,6,4,1,3,2,2,3,1,4,1,3,4,1,5,4,3,3,5,4,1,1,3,3,1,3,2,6,4,6,6,6,6,0,4,1,5,7,2,7,4,10,3,4,4,5,3,3,5,6,3,5,2,7,4,4,4,6,5,5,1,1,1,4,0,3,1,1,2,1,1,2,2
S01010742,,357,,4,1,6,6,11,9,2,2,3,2,6,4,3,8,6,6,5,10,1,8,4,4,1,6,5,5,1,4,2,7,9,3,7,4,3,2,1,11,5,4,6,6,4,3,8,2,1,3,3,12,5,8,6,3,2,2,2,5,6,2,1,1,5,3,5,2,4,7,3,1,0,6,4,5,1,3,3,2,4,5,2,1,1,1,1,2,1,0,0,0,3
S01010743,,357,,4,4,4,6,3,14,5,6,3,6,5,6,6,9,10,11,13,10,7,15,7,5,7,4,6,3,2,4,3,4,5,3,3,7,4,4,3,1,5,3,6,3,3,3,1,1,2,5,2,6,0,4,6,2,5,7,4,4,1,2,3,3,2,6,1,4,8,0,5,0,4,1,3,2,3,2,2,1,1,3,1,2,0,0,0,1,1,0,0,1,0
S01010744,,522,,7,6,2,7,7,2,4,7,7,10,6,3,6,7,7,5,9,5,4,10,5,8,9,5,3,2,5,2,6,3,3,8,9,4,7,9,4,5,6,11,9,7,5,4,3,1,3,10,7,5,5,8,10,13,5,7,7,14,4,10,6,10,5,11,8,3,12,8,9,7,6,3,1,4,5,13,4,5,4,4,4,7,1,0,2,2,0,2,1,2,1
S01010745,,292,,5,7,4,3,3,4,2,4,4,4,3,2,5,0,4,3,5,1,3,2,5,6,0,8,8,4,6,1,1,5,1,4,3,3,3,4,9,0,3,3,0,2,3,3,2,3,3,5,5,5,5,2,3,6,3,5,4,0,3,8,4,2,4,5,7,1,5,6,3,4,2,6,2,2,7,1,2,4,2,1,1,0,2,0,0,0,3,0,1,0,0
S01010746,,471,,6,4,4,3,4,1,5,2,5,2,7,5,5,4,6,6,5,7,3,5,10,3,6,6,9,1,5,10,7,4,4,4,7,4,2,5,7,10,5,9,4,7,0,7,9,2,10,8,4,12,4,5,7,9,10,2,6,7,7,9,11,5,6,7,8,7,10,11,5,5,1,4,6,8,3,3,8,7,1,4,3,0,5,1,3,0,0,1,1,0,1
S01010747,,415,,4,4,5,2,6,4,6,8,3,2,9,3,7,6,8,3,3,10,5,3,8,13,6,1,6,6,8,5,1,0,1,2,4,3,3,4,5,2,5,10,1,8,2,7,10,7,3,6,1,6,4,8,5,5,6,7,6,6,4,7,6,5,8,4,8,8,5,6,7,9,8,6,5,3,4,4,2,3,2,0,1,0,2,1,2,0,1,2,0,0,0
S01010748,,318,,3,3,1,0,5,6,3,4,3,0,3,0,6,2,4,9,1,5,4,7,5,1,3,5,0,3,1,3,1,3,3,0,3,2,5,1,4,2,4,3,3,6,0,3,3,1,4,0,2,4,6,4,9,11,7,3,3,4,5,5,7,8,6,5,8,7,11,6,5,5,2,5,3,1,5,6,5,5,1,0,2,2,4,1,1,1,0,0,1,1,0
S01010749,,315,,2,1,3,3,4,3,5,3,10,3,7,2,5,2,1,2,4,1,3,3,1,2,1,5,2,3,2,0,3,3,2,2,2,7,3,6,2,1,3,3,1,3,3,7,4,5,5,4,4,5,5,5,3,6,4,5,1,6,4,5,7,4,5,5,8,5,5,8,8,7,6,2,4,3,7,1,6,2,3,2,1,0,1,4,2,0,3,0,0,0,1
S01010750,,273,,3,0,4,1,2,5,3,1,5,3,3,4,2,1,1,0,2,1,4,1,0,3,2,1,0,0,1,3,1,0,1,1,2,3,0,3,2,4,3,4,0,0,3,3,6,10,3,2,0,3,6,3,2,8,2,3,4,3,3,3,5,3,9,4,6,5,11,5,6,11,8,6,2,8,9,3,3,2,3,3,3,2,0,2,2,0,1,1,0,1,2
S01010751,,355,,9,1,8,8,14,5,5,4,4,5,5,4,3,5,5,5,6,9,4,2,9,5,9,1,6,2,2,4,5,1,4,4,3,0,1,1,2,2,3,2,3,7,4,5,6,8,3,5,7,5,3,6,0,6,4,3,9,7,6,4,6,2,6,7,6,5,1,2,1,5,1,4,3,7,3,4,2,2,1,0,1,1,3,2,0,0,1,1,0,0,0
S01010752,,350,,4,6,9,6,7,6,10,6,3,9,3,7,3,9,1,7,1,5,4,3,1,3,3,7,3,7,6,6,3,2,0,8,0,2,3,2,7,6,5,6,4,5,4,6,5,7,4,4,4,4,0,3,2,6,7,3,6,8,7,0,6,3,4,4,4,6,1,6,0,0,3,6,4,5,0,3,1,4,2,3,2,0,0,0,0,0,1,0,0,0,4
S01010753,,541,,6,6,13,7,4,6,11,11,16,6,7,6,3,7,8,5,9,11,9,7,7,2,8,2,6,6,6,11,6,8,10,0,3,4,6,11,9,5,8,6,3,6,5,2,8,10,5,6,9,10,5,12,7,8,10,7,10,4,3,4,12,8,1,9,8,11,7,13,4,3,4,7,5,4,2,3,3,2,3,1,2,0,1,0,1,2,0,3,0,0,6
S01010754,,310,,5,4,4,3,2,2,3,3,4,2,6,9,3,3,6,4,2,0,1,2,4,5,4,4,4,3,5,10,6,7,3,3,8,2,0,5,4,0,2,4,0,2,4,3,2,0,2,6,0,2,7,6,1,2,4,7,2,6,4,4,10,7,5,4,5,5,3,4,4,7,6,1,1,1,1,0,3,2,2,4,2,2,3,4,1,0,1,2,1,2,2
S01010755,,291,,3,4,0,3,3,3,9,3,2,3,2,4,3,1,4,3,5,5,3,0,2,1,2,5,2,4,3,2,1,7,5,4,3,3,6,0,3,0,3,2,4,2,5,3,3,10,5,3,2,5,3,6,5,4,2,7,2,1,1,3,3,4,6,5,5,5,5,9,1,4,6,0,2,7,6,5,0,1,1,4,7,1,1,1,2,0,0,1,2,0,0
S01010756,,293,,0,0,2,1,1,1,4,6,4,2,1,1,7,3,6,2,2,4,6,3,3,3,6,3,1,3,4,4,2,0,5,4,4,0,1,0,7,5,2,2,5,3,5,4,3,8,2,5,9,3,3,8,2,5,4,5,3,6,4,9,2,0,6,6,5,3,5,7,1,5,5,3,3,2,6,1,3,2,3,3,4,0,2,1,2,1,0,0,1,0,0
S01010757,,368,,0,2,3,4,3,5,1,4,3,3,1,2,4,4,1,4,4,5,2,4,2,3,5,1,2,0,1,0,2,4,1,3,1,3,1,3,7,6,5,5,2,5,5,0,5,4,4,4,7,8,4,4,7,8,9,6,3,9,10,13,6,3,5,8,5,6,7,11,8,7,7,5,3,6,5,3,4,4,5,7,2,4,5,4,2,3,0,0,0,0,2
S01010758,,370,,0,1,2,1,1,4,1,2,1,3,5,3,2,9,8,6,5,4,4,2,4,1,7,2,0,1,7,3,5,5,3,4,1,8,4,3,1,4,0,3,4,1,9,4,9,0,9,4,4,9,7,7,8,4,1,7,2,7,4,8,4,5,6,10,5,8,12,8,6,2,9,4,4,1,6,7,6,3,6,1,5,2,0,1,0,1,2,4,2,1,1
S01010759,,280,,3,3,5,0,3,3,1,4,6,3,2,0,1,5,5,6,4,3,8,0,3,10,7,0,1,2,5,2,1,2,4,3,5,4,3,6,6,2,4,3,3,3,2,7,4,2,6,2,4,1,1,3,4,3,5,2,7,5,5,4,3,1,1,3,3,6,2,3,0,3,5,7,1,1,0,2,6,3,0,2,6,2,1,5,0,0,0,0,0,0,3
S01010760,,299,,1,6,4,2,2,1,1,3,2,5,2,0,3,2,1,4,1,2,1,2,2,1,0,1,3,4,3,5,4,0,2,3,1,5,2,7,3,2,5,2,0,2,3,2,1,1,3,5,2,5,0,0,9,4,3,0,5,6,3,3,7,3,5,5,2,5,7,4,5,5,9,6,6,0,7,3,1,4,4,5,9,4,0,4,10,3,3,2,1,4,9
S01010761,,255,,2,3,0,2,2,1,1,2,2,2,7,2,2,2,3,4,2,6,2,3,3,3,0,3,2,3,1,1,0,4,4,7,0,0,2,0,1,2,1,3,1,3,4,5,3,4,2,9,1,6,5,4,4,1,6,4,2,9,4,4,3,4,4,4,5,3,7,7,8,1,5,5,3,1,2,2,1,7,3,0,1,1,2,2,2,0,1,0,0,0,0
S01010762,,310,,0,2,1,3,3,2,0,3,5,4,2,1,4,2,5,8,6,3,4,2,4,3,5,1,1,2,1,0,2,0,0,1,0,4,2,0,3,4,7,7,3,4,3,7,2,2,5,3,4,9,7,13,6,2,3,5,5,5,3,1,3,4,4,2,3,7,6,10,6,4,6,4,3,5,3,4,3,6,4,2,2,4,0,1,4,2,3,3,0,0,3
S01010763,,348,,5,4,3,5,5,3,3,5,2,8,7,1,7,3,4,5,9,2,2,1,8,5,4,5,1,4,0,3,2,4,4,1,2,4,3,3,3,4,4,0,1,4,3,1,6,4,8,5,6,5,4,5,6,5,8,2,4,5,5,6,4,4,11,2,6,4,8,9,3,9,2,5,4,3,2,3,1,5,1,3,5,1,2,0,2,1,0,1,2,2,2
