"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01013096,,381,,2,3,2,5,1,2,5,4,2,3,10,16,14,23,24,27,21,12,7,6,3,6,2,2,2,2,1,4,0,1,2,1,2,6,3,2,7,2,3,9,4,5,3,6,2,7,3,3,4,0,4,2,4,6,6,2,3,1,2,9,3,6,3,3,5,1,0,3,6,1,2,2,2,1,1,5,1,1,0,0,2,0,3,2,1,0,0,1,0,0,1
S01013097,,318,,4,2,1,8,3,4,2,4,2,4,4,1,5,7,3,2,6,1,3,4,0,6,6,0,4,4,3,1,4,1,3,1,2,2,2,4,4,5,2,4,8,7,8,4,6,8,7,7,4,3,4,7,4,7,4,9,9,7,7,5,4,2,2,4,6,7,5,5,5,3,3,0,2,1,0,5,1,3,0,1,0,1,1,2,1,0,0,1,0,0,0
S01013098,,379,,1,6,5,4,8,12,12,10,14,7,9,14,11,10,14,10,11,6,2,5,3,3,2,4,4,1,0,0,1,1,0,0,1,1,6,4,3,8,5,8,8,9,11,13,18,7,13,9,11,9,5,2,9,3,2,1,1,3,0,2,1,0,2,0,0,3,0,0,2,1,0,1,0,2,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
S01013099,,510,,6,2,2,7,6,2,3,4,3,5,3,3,3,2,3,9,9,4,1,1,1,3,9,3,6,2,5,9,12,1,6,3,3,6,6,6,6,7,3,7,6,4,9,8,11,6,6,12,6,5,9,0,5,5,5,3,11,8,7,8,3,4,6,9,10,8,3,6,9,7,4,2,4,7,8,5,5,6,5,2,9,6,5,4,4,3,6,5,6,4,29
S01013100,,329,,0,1,3,8,2,1,3,4,2,5,6,10,6,5,3,8,0,6,0,0,1,3,3,2,4,0,2,2,0,0,0,0,4,0,5,2,4,1,5,4,2,3,5,4,4,4,12,8,4,4,6,4,3,2,5,4,1,2,5,3,6,2,4,7,6,7,8,0,3,7,6,7,2,6,7,7,5,6,5,4,3,3,4,3,1,1,2,2,1,1,3
S01013101,,531,,3,1,7,6,2,9,7,7,3,8,3,8,5,2,7,5,2,5,5,3,4,6,4,4,9,7,7,10,8,5,8,7,6,8,7,5,3,4,6,6,15,6,6,5,9,4,4,9,7,13,6,8,6,7,8,11,5,8,8,7,4,5,9,4,4,11,8,2,4,5,9,1,4,8,7,4,7,5,8,5,5,3,3,7,4,1,2,2,3,2,11
S01013102,,354,,1,1,3,1,2,3,4,4,4,5,2,4,6,9,5,5,3,5,4,1,1,3,0,5,0,2,3,3,1,0,1,1,0,3,0,5,0,2,4,7,4,2,6,4,4,6,6,5,7,6,6,4,5,4,2,6,2,5,3,5,3,10,5,3,6,10,7,4,4,5,4,5,8,4,6,3,13,0,4,5,3,4,1,7,3,3,7,5,1,2,4
S01013103,,458,,7,6,2,4,4,6,5,8,10,11,5,13,7,7,13,12,8,10,5,1,3,1,2,4,3,4,3,0,2,0,1,2,2,5,5,4,7,6,6,9,9,5,13,15,9,15,10,14,6,7,9,8,8,6,14,6,2,6,4,7,2,6,5,3,6,5,4,4,6,2,2,2,3,4,3,2,1,3,1,0,3,2,0,1,0,0,1,0,0,1,0
S01013104,,508,,3,2,2,4,4,6,2,2,5,5,4,10,5,7,10,8,4,10,2,3,1,4,5,5,5,3,4,6,3,2,1,1,5,1,2,2,6,6,3,8,9,7,12,10,5,10,6,7,8,11,11,5,6,14,8,9,6,8,11,6,7,10,13,7,13,7,7,8,9,9,3,5,6,5,12,6,7,2,2,3,6,3,6,3,1,3,2,2,0,1,0
S01013105,,465,,6,1,6,3,5,7,4,2,6,5,3,3,4,6,9,7,6,7,2,4,3,2,3,3,5,1,2,2,0,2,3,9,7,2,5,8,5,7,3,4,11,7,5,6,13,7,8,4,7,7,6,10,11,6,8,11,11,11,4,5,3,8,7,12,4,8,6,5,9,5,5,4,5,7,1,4,3,4,4,1,5,4,5,3,1,2,3,2,0,0,5
S01013106,,395,,1,3,2,3,7,1,5,4,7,4,4,3,4,3,5,5,5,5,6,4,0,4,5,5,1,6,1,4,2,8,3,8,3,3,4,2,1,7,2,3,7,11,8,9,7,6,7,5,9,4,12,9,5,6,8,3,5,2,3,6,1,4,5,3,3,7,7,3,7,4,6,6,7,2,2,6,4,6,1,2,8,3,2,1,2,2,1,0,2,1,2
S01013107,,387,,3,5,2,5,5,6,1,4,4,5,4,13,3,3,1,6,7,2,5,0,2,3,0,1,4,7,1,1,4,2,3,5,6,4,1,4,6,3,2,1,5,3,7,9,7,9,6,6,10,9,9,12,7,3,7,5,2,7,6,5,5,2,6,11,6,3,5,10,12,4,2,3,2,6,6,0,5,2,2,0,1,2,1,3,1,2,0,2,1,0,4
S01013108,,351,,8,6,3,4,4,5,1,7,3,1,7,5,7,6,4,1,4,5,5,2,3,7,5,3,7,4,2,2,0,4,6,3,2,1,3,2,6,7,3,4,5,5,5,6,2,10,4,3,5,3,9,5,5,8,5,3,3,6,3,7,3,3,5,0,4,11,6,5,3,8,4,6,6,4,0,1,0,1,3,2,2,1,0,1,2,0,0,1,1,1,3
S01013109,,540,,4,4,4,4,7,7,5,5,8,8,1,5,7,7,6,5,7,4,7,1,9,3,6,4,8,3,2,5,2,4,1,3,4,5,13,6,6,3,13,14,13,10,8,9,10,5,10,9,13,3,11,8,4,10,14,7,9,5,11,9,5,13,7,11,8,6,4,7,7,7,6,1,5,7,7,8,1,5,5,4,1,1,0,3,2,2,0,2,3,0,4
S01013110,,311,,3,4,5,5,5,1,0,1,4,3,6,4,2,7,4,4,3,3,2,0,0,3,4,3,4,1,3,2,6,2,6,2,2,3,3,4,2,4,2,2,5,3,5,1,3,2,4,7,8,5,8,6,2,4,4,3,4,7,9,5,11,5,4,3,7,7,4,3,6,5,1,3,4,3,4,0,2,4,1,1,3,4,1,1,1,2,0,1,0,0,1
S01013111,,229,,1,1,4,2,1,1,0,1,1,3,4,0,2,3,3,5,6,6,4,2,5,0,3,2,2,2,3,1,1,0,0,1,2,4,0,1,0,2,1,2,1,3,5,6,2,1,2,3,2,8,8,4,7,2,4,4,6,6,4,1,5,4,1,4,1,7,5,4,3,3,2,1,1,2,4,2,3,2,1,3,1,1,0,0,0,0,2,0,0,1,5
S01013112,,337,,5,1,5,2,6,8,5,4,6,5,6,4,3,7,6,4,8,5,1,3,3,4,6,1,4,9,0,4,1,1,2,1,4,6,6,3,5,3,5,5,7,3,3,7,6,11,10,5,5,4,5,3,8,5,4,4,5,3,5,5,3,3,1,2,4,5,1,3,1,3,5,3,1,5,0,5,1,2,0,3,4,2,0,1,3,0,0,1,0,0,0
S01013113,,444,,4,5,2,7,5,3,3,4,9,8,2,3,5,4,8,1,4,3,6,2,7,3,2,3,4,3,1,2,5,7,4,0,5,5,4,2,4,5,8,7,8,3,6,9,6,6,7,4,5,4,3,13,5,6,4,7,12,2,5,5,5,4,14,7,3,6,4,5,6,6,3,7,7,8,2,7,4,7,3,7,6,1,3,7,3,1,1,5,1,4,8
S01013114,,399,,2,5,4,3,2,3,2,1,4,4,3,6,6,2,2,12,5,9,2,6,4,4,4,5,1,4,3,2,4,4,3,6,1,5,4,6,6,1,0,8,5,8,7,4,7,7,11,4,5,6,9,7,3,8,5,4,8,6,11,4,7,6,3,7,5,3,6,1,10,8,4,2,8,3,8,1,4,3,2,2,3,2,0,0,1,0,2,2,0,4,5
S01013115,,322,,0,6,0,2,0,1,0,0,1,0,1,1,3,4,0,7,2,3,3,4,4,6,2,5,7,5,2,0,1,4,3,3,0,3,1,6,0,1,5,4,1,3,1,4,2,7,5,5,4,9,2,4,3,4,4,5,10,4,4,4,7,3,5,7,4,6,2,6,4,6,7,4,4,6,0,5,4,6,2,3,1,3,3,0,6,2,4,2,5,2,18
S01013116,,410,,2,3,0,1,1,1,2,2,1,3,5,2,7,5,3,8,3,3,0,1,0,2,1,1,3,0,2,4,1,0,3,6,2,0,0,2,1,1,1,1,5,8,9,5,6,4,9,8,7,8,8,7,7,11,5,3,10,1,9,5,8,7,11,14,3,9,6,6,7,9,9,8,4,10,3,7,5,6,4,4,7,5,4,6,3,3,4,1,5,2,11
S01013117,,319,,1,2,7,2,4,1,4,10,7,4,6,6,4,4,4,2,1,3,1,5,1,4,1,4,4,0,1,4,5,5,4,5,7,4,5,0,3,9,6,8,6,6,6,1,6,9,4,6,5,7,2,6,4,4,4,8,5,4,5,1,5,6,4,4,5,5,0,4,2,1,0,1,3,4,2,3,2,0,3,0,0,2,0,2,0,0,1,0,2,0,1
S01013118,,260,,2,1,1,2,2,1,5,1,5,2,2,1,3,2,4,5,0,1,2,2,1,1,4,6,5,6,6,3,2,2,2,0,2,3,7,5,3,0,1,4,5,4,4,3,4,4,7,3,2,7,6,4,5,6,5,6,4,2,5,9,3,3,3,3,3,1,3,4,2,2,4,2,0,1,0,5,2,1,3,1,3,1,1,0,0,0,1,2,2,0,2
S01013119,,407,,3,1,9,2,3,2,3,3,2,3,3,1,2,8,4,4,4,6,3,3,0,6,1,7,1,3,2,3,4,6,3,0,4,5,4,6,5,2,5,6,5,6,2,3,9,2,10,3,4,11,10,6,6,8,9,10,7,4,11,9,10,10,3,9,8,12,3,2,4,9,1,6,6,5,3,3,4,3,6,3,4,2,1,2,2,3,3,0,0,0,3
S01013120,,506,,1,4,2,1,3,2,7,4,6,5,3,5,3,1,6,3,5,8,0,3,7,5,7,5,7,7,1,6,2,8,7,2,5,4,5,8,4,3,6,5,2,2,4,6,9,5,10,16,13,15,12,10,8,9,0,6,10,11,8,4,8,6,10,8,9,8,4,5,4,5,6,3,6,7,9,5,6,6,6,4,6,5,3,5,3,5,3,0,4,3,8
S01013121,,212,,1,1,0,0,2,4,3,2,3,6,0,5,2,3,2,0,4,0,2,2,1,2,0,2,7,6,3,9,1,1,3,6,4,1,2,1,0,3,7,2,0,4,3,8,8,4,3,5,7,1,1,4,0,1,4,0,0,4,4,4,2,4,3,1,1,2,0,3,5,2,3,2,3,3,0,2,0,2,2,2,0,0,0,0,1,0,1,0,0,0,0
S01013122,,282,,8,4,5,5,2,5,1,6,3,7,5,3,3,6,4,1,3,1,1,10,0,3,4,4,3,5,5,5,4,8,9,0,9,2,2,2,3,2,5,5,8,0,4,2,10,4,6,4,3,2,4,5,3,4,1,3,3,1,2,0,0,2,2,3,1,2,3,0,0,4,4,2,1,4,1,1,1,1,0,4,3,3,1,1,0,0,1,3,0,1,1
S01013123,,410,,3,5,5,4,6,1,3,4,4,0,3,4,3,4,8,8,8,6,0,1,6,6,4,4,6,7,16,14,4,2,3,6,9,12,7,5,8,2,11,6,3,2,5,3,6,7,4,7,9,9,6,4,8,3,9,4,5,4,3,7,1,2,3,4,6,3,2,5,5,3,6,5,3,2,1,2,2,3,1,2,2,5,1,6,1,1,0,1,3,1,2
S01013124,,370,,1,3,3,4,2,3,2,5,4,5,5,2,7,5,3,7,2,5,0,0,3,3,0,7,3,4,3,6,0,2,5,3,5,2,6,4,5,8,4,6,7,10,5,4,9,5,6,6,7,5,7,9,8,8,7,6,5,4,5,5,6,7,3,3,5,5,4,3,4,0,1,5,3,4,4,4,5,2,2,3,5,1,2,2,2,1,4,1,1,1,2
S01013125,,430,,3,4,6,2,3,3,3,2,3,2,5,1,2,3,4,8,3,5,5,5,5,0,4,7,5,7,2,2,2,3,10,5,3,5,3,5,9,4,2,3,5,4,7,5,3,6,6,10,2,4,3,9,9,4,6,4,8,8,4,9,3,7,7,6,7,13,3,7,7,4,7,3,4,8,6,5,5,4,5,3,6,2,3,6,6,5,0,3,0,1,10
S01013126,,397,,8,9,3,5,9,6,8,0,6,2,4,3,3,5,0,4,7,9,9,3,6,9,9,16,9,3,5,8,3,8,7,7,5,8,2,1,5,5,5,2,5,7,5,9,3,12,9,6,12,5,8,5,6,4,1,3,10,6,3,5,5,6,5,3,2,4,0,2,1,1,1,0,1,0,4,0,0,0,1,3,2,0,0,1,1,0,1,0,1,0,2
S01013127,,475,,2,6,2,5,11,4,7,7,4,12,6,9,8,4,8,7,9,2,7,9,8,4,4,9,10,1,6,5,5,10,7,9,8,8,6,9,1,8,1,5,9,4,8,4,7,13,6,9,9,4,15,6,9,4,2,6,5,4,6,10,4,4,2,4,2,0,4,2,2,8,2,4,6,6,2,7,5,3,3,2,2,0,0,1,3,1,0,1,1,0,1
S01013128,,312,,5,6,2,3,2,0,2,4,0,1,0,0,0,1,1,0,3,2,0,0,1,6,9,3,8,10,7,6,9,11,14,8,2,1,4,2,11,5,3,11,9,2,6,9,4,4,4,5,4,5,5,5,0,6,5,6,8,4,2,0,2,3,2,0,3,2,3,0,3,5,3,1,2,1,1,2,2,1,2,3,2,1,1,1,2,1,2,1,2,0,2
S01013129,,626,,10,4,4,5,11,3,6,6,2,7,2,3,4,10,7,4,6,4,8,19,13,5,10,2,8,5,14,14,17,8,10,9,10,7,2,4,3,5,8,7,4,10,8,13,7,13,7,9,10,10,9,4,6,6,6,6,11,7,7,8,8,13,5,9,0,10,8,8,5,7,4,8,4,5,0,6,2,3,3,7,2,6,5,5,3,7,2,3,5,4,22
S01013130,,393,,5,11,5,8,0,7,4,4,6,6,5,0,3,2,8,0,4,3,9,11,11,3,9,8,2,6,6,5,10,6,5,13,10,3,4,7,7,5,6,11,7,5,12,13,14,6,9,4,4,5,7,8,1,4,0,2,5,1,2,2,1,0,2,1,4,3,4,3,0,3,1,1,0,1,3,2,1,1,1,0,2,2,0,1,2,0,2,1,2,0,0
S01013131,,343,,5,6,5,4,3,8,4,4,5,2,6,1,2,2,2,1,4,4,3,9,3,7,2,9,11,7,6,8,9,8,0,3,5,12,1,5,4,4,2,5,6,5,4,5,7,6,4,2,7,8,13,3,5,4,4,4,4,3,1,3,6,2,2,5,3,3,1,3,2,1,3,2,4,2,0,1,1,0,1,1,0,4,0,3,1,0,0,0,0,0,3
S01013132,,321,,4,7,4,4,2,2,4,2,2,0,1,5,8,2,8,1,4,2,1,6,7,0,5,3,6,6,2,4,9,5,3,10,4,5,4,4,3,0,2,7,7,3,4,8,3,5,7,4,9,5,3,3,3,4,4,10,5,3,5,4,0,1,4,3,2,1,1,1,0,4,3,1,2,4,2,3,6,3,1,2,3,1,4,4,3,0,0,1,0,0,4
S01013133,,485,,5,3,9,4,0,1,2,2,3,2,6,6,4,2,5,2,2,3,6,4,5,6,6,5,7,7,7,0,9,7,7,8,5,2,2,7,2,3,9,8,5,8,13,4,7,11,4,4,12,2,4,7,6,6,5,8,4,4,5,3,1,4,0,5,1,6,3,5,5,5,4,5,3,2,5,1,6,3,4,6,7,6,7,5,3,9,13,10,10,4,32
S01013134,,417,,5,5,4,5,7,2,2,5,6,4,6,7,1,6,7,6,6,5,4,1,2,1,6,6,3,2,4,4,8,6,4,10,6,5,3,8,0,6,4,3,0,15,7,9,4,11,8,4,7,8,4,9,3,8,10,5,4,1,5,6,6,5,3,7,7,2,4,6,4,2,3,4,5,4,4,4,4,6,1,7,1,0,2,2,5,0,1,0,3,0,2
S01013135,,394,,4,5,9,1,6,3,3,0,2,6,3,3,7,4,5,3,3,5,10,4,4,5,7,2,2,4,7,10,5,4,6,7,12,7,2,7,6,4,3,6,4,4,3,16,7,7,0,3,6,4,6,7,6,11,8,7,4,8,4,3,7,9,3,3,3,2,0,1,2,4,2,1,1,4,4,1,4,1,0,2,3,0,0,2,1,2,0,4,2,2,10
S01013136,,465,,4,3,2,1,4,6,3,6,3,1,4,1,1,8,8,6,6,5,4,6,6,2,3,10,9,2,4,5,5,2,4,4,5,2,3,4,1,6,11,2,3,7,7,6,11,9,7,15,8,6,2,8,3,8,7,5,0,4,5,6,3,3,8,6,10,15,3,10,7,7,7,10,10,10,3,6,2,4,3,3,5,7,2,2,3,5,7,0,0,0,5
S01013137,,383,,4,1,1,3,2,7,1,2,5,5,3,5,4,2,3,7,4,5,3,3,2,8,7,3,2,7,4,8,3,1,0,6,3,0,2,7,5,3,3,5,4,10,7,4,5,6,6,4,12,9,6,9,5,9,6,2,4,3,2,3,3,3,4,9,6,5,6,2,7,6,4,4,3,5,9,2,7,3,1,3,8,5,3,3,0,2,0,2,1,1,1
S01013138,,381,,6,4,6,5,4,5,5,3,11,5,3,4,8,8,5,9,1,3,1,8,6,5,5,4,11,5,5,1,5,0,9,8,6,7,4,4,9,6,1,1,5,4,3,10,9,6,5,8,5,7,9,3,7,4,8,4,4,5,3,2,4,0,5,6,7,5,3,1,5,2,1,0,1,1,1,2,4,1,0,2,2,0,0,1,0,3,1,0,1,1,4
S01013139,,454,,0,8,3,0,5,4,5,6,3,6,5,5,5,5,7,9,10,8,0,4,9,4,12,3,12,4,2,6,10,5,4,3,4,2,6,4,4,4,6,6,7,10,1,8,8,3,11,6,6,9,7,6,5,9,4,6,5,4,4,3,6,8,6,4,8,4,8,5,11,4,8,6,5,1,3,5,3,3,9,0,2,3,2,3,1,0,2,1,1,0,2
S01013140,,434,,7,3,0,3,6,7,6,5,5,2,0,6,2,1,1,7,8,8,7,9,7,5,3,4,5,7,7,5,4,11,5,5,5,4,3,1,4,2,6,3,5,7,6,6,6,7,5,4,12,7,3,10,5,1,9,3,6,6,7,5,4,8,7,8,6,3,6,6,8,5,5,1,5,6,2,4,5,3,6,2,2,3,3,2,2,5,1,0,1,2,4
S01013141,,353,,4,5,4,7,4,3,5,4,1,3,5,7,2,3,3,4,0,5,2,4,7,5,1,6,2,6,4,9,6,1,5,3,3,4,4,3,10,7,1,4,2,2,5,4,5,4,3,0,0,5,4,4,5,4,6,5,5,5,5,6,3,1,4,3,4,5,0,8,3,4,5,3,9,4,2,6,6,4,3,2,1,2,5,3,1,3,3,2,3,1,5
S01013142,,482,,6,4,4,4,2,2,5,4,2,2,1,6,4,8,0,3,6,4,0,3,8,3,6,7,5,6,3,2,8,5,5,1,5,7,4,2,9,6,7,3,8,7,2,8,3,2,3,4,7,10,7,10,9,3,8,8,6,10,6,5,7,7,12,1,9,5,7,1,7,5,5,7,1,5,0,6,9,8,8,13,13,15,6,4,4,5,2,4,1,4,3
S01013143,,442,,4,4,5,2,2,5,4,4,5,3,2,2,2,4,6,6,7,6,1,4,6,6,7,4,7,4,4,4,1,6,6,7,3,5,11,8,4,7,7,7,5,9,2,6,4,10,5,8,8,8,10,7,7,6,3,2,7,10,5,6,3,4,1,8,7,8,4,8,2,5,5,6,7,3,5,4,1,6,2,4,3,4,3,3,3,7,0,2,2,1,1
S01013144,,494,,3,3,3,6,3,3,4,3,7,2,0,0,0,4,7,5,6,5,6,8,6,1,5,7,3,4,7,4,5,4,13,4,6,8,3,3,7,7,5,1,3,7,11,5,5,10,11,10,4,6,3,5,3,6,11,9,3,13,2,3,11,4,9,9,12,9,18,3,4,10,7,2,6,6,3,3,6,5,4,3,3,9,11,3,6,2,2,2,2,1,8
S01013145,,364,,2,0,2,3,3,2,4,2,1,4,5,1,5,2,3,2,5,4,3,3,2,4,5,9,0,1,3,4,5,4,2,5,4,5,6,5,2,6,3,3,2,7,5,7,9,5,5,5,12,4,5,4,8,4,3,3,2,9,7,6,7,3,4,6,5,7,3,6,2,1,7,6,5,4,3,1,6,2,4,6,4,2,4,2,4,6,1,2,0,2,3
S01013146,,232,,2,4,0,4,2,3,3,2,2,1,2,4,4,2,6,2,2,2,1,3,3,0,3,0,0,4,2,4,4,0,3,6,2,6,0,1,7,2,7,1,0,4,4,4,5,4,3,1,3,2,5,0,2,2,2,0,2,3,3,5,2,5,6,4,2,3,1,5,4,8,2,5,2,0,3,2,4,2,1,2,2,0,2,0,2,2,1,0,0,0,0
S01013147,,365,,3,4,3,4,3,7,3,0,5,2,4,4,9,5,3,6,5,5,8,3,2,4,1,3,1,0,4,7,4,1,0,4,4,2,2,2,1,7,3,2,3,4,7,6,5,10,11,10,9,2,9,4,6,7,5,4,7,8,1,5,6,3,4,7,5,3,3,5,2,1,3,2,1,4,6,4,6,1,0,7,3,2,2,3,4,1,1,3,3,2,5
S01013148,,414,,6,5,5,4,4,2,5,3,6,3,3,2,2,3,0,2,6,2,3,4,5,7,9,7,8,7,3,2,7,3,9,15,9,2,2,9,4,7,5,2,5,2,5,7,3,3,6,4,4,3,6,5,6,8,5,5,8,5,6,5,4,4,6,7,4,8,1,6,6,11,6,4,4,3,2,5,1,3,9,4,5,0,5,0,1,0,8,1,1,0,2
S01013149,,456,,2,2,6,7,8,2,7,5,2,3,3,5,3,3,5,1,3,6,12,10,6,3,5,7,12,8,11,5,4,4,4,2,4,1,10,7,3,7,5,4,7,5,8,10,8,6,3,9,5,8,6,8,6,2,6,11,7,11,4,4,8,8,4,1,8,7,5,7,3,6,1,3,2,4,2,2,4,3,5,6,3,2,2,5,2,3,1,4,1,1,2
S01013150,,473,,2,3,5,4,3,2,5,10,3,6,4,2,9,2,2,0,6,7,3,4,1,7,3,10,5,5,10,7,3,2,6,6,3,3,4,4,7,5,4,4,1,5,6,3,9,3,10,9,11,12,3,3,5,0,4,8,7,5,7,8,10,8,7,12,9,9,6,11,7,11,3,3,8,4,6,6,4,1,7,4,3,2,2,4,3,0,4,6,3,2,8
S01013151,,299,,6,2,0,2,2,5,2,0,4,4,3,1,1,3,2,4,1,6,1,3,7,4,2,2,4,3,6,4,4,7,6,0,3,0,2,1,5,2,3,7,6,2,2,7,8,10,3,6,3,4,11,8,6,3,5,5,4,4,6,0,1,4,7,3,3,5,2,2,2,2,3,5,3,3,2,4,1,1,2,2,1,1,2,1,4,1,2,0,0,3,0
S01013152,,469,,6,5,7,2,6,6,5,5,4,6,6,5,7,3,3,4,8,4,9,3,6,3,4,4,1,2,3,2,7,6,5,12,4,6,6,7,8,7,7,5,9,2,6,7,12,6,8,15,9,7,3,5,2,3,5,10,6,6,12,4,3,5,4,5,9,9,5,4,2,3,6,6,6,1,5,6,3,5,3,6,2,6,1,2,3,2,1,2,6,0,2
S01013153,,459,,7,6,7,8,2,7,6,11,7,5,2,4,1,7,3,5,9,13,7,13,1,5,8,3,4,5,10,8,4,10,3,4,6,5,9,4,9,4,7,7,11,5,5,6,5,9,7,11,5,1,7,5,6,10,4,6,5,5,6,4,7,10,6,3,2,4,4,1,2,3,3,5,3,4,1,1,1,3,1,3,1,4,3,1,4,1,2,1,0,1,5
S01013154,,510,,8,9,6,4,3,5,8,4,6,5,3,5,2,6,11,3,2,9,4,11,7,1,8,8,8,5,9,8,10,12,11,7,7,5,6,4,2,5,5,11,5,9,10,6,10,12,8,9,4,4,8,5,9,6,5,6,6,11,3,8,5,11,1,7,4,4,4,0,3,9,3,1,1,6,3,4,4,2,4,2,5,3,6,4,3,4,3,3,1,1,2
S01013155,,491,,9,4,10,11,9,9,8,12,9,4,11,3,7,6,6,7,8,9,11,6,7,12,8,10,8,5,13,7,8,12,7,7,4,10,10,4,7,4,6,6,5,6,9,10,9,5,11,6,7,7,6,6,7,9,6,5,3,5,3,4,3,2,4,2,7,4,2,1,3,5,1,0,1,1,2,1,0,0,1,0,2,0,1,1,0,0,1,2,0,1,0
S01013156,,473,,3,5,2,6,6,8,5,3,10,8,11,9,10,11,4,10,8,14,3,5,8,5,7,4,7,5,9,9,4,7,6,7,8,7,2,4,8,5,7,9,8,7,7,6,11,9,12,6,3,9,12,13,6,7,5,6,4,7,5,4,2,2,3,3,3,5,2,1,8,2,1,1,4,4,0,0,1,1,0,3,0,2,2,1,2,1,0,0,1,0,2
S01013157,,539,,8,11,8,11,12,11,8,9,9,8,7,5,12,7,6,8,5,2,7,10,3,18,7,8,9,11,11,4,8,4,9,5,7,6,6,8,4,6,6,12,5,8,6,11,10,9,7,4,15,5,5,6,5,10,7,4,5,6,5,7,7,6,4,3,4,5,2,2,4,2,3,1,5,3,0,1,2,1,0,2,3,3,1,1,4,6,3,2,0,1,2
S01013158,,326,,2,1,4,2,2,2,3,1,4,4,7,2,7,5,5,7,2,5,5,3,3,3,4,4,1,3,1,2,0,1,3,3,2,6,0,2,2,3,5,3,4,3,10,4,3,3,9,4,6,3,6,9,4,7,5,5,3,2,5,5,5,6,4,3,4,3,1,2,0,2,4,4,4,4,3,3,3,2,2,2,1,5,3,3,3,2,4,4,2,2,12
S01013159,,344,,0,1,6,4,3,6,4,7,3,0,3,1,2,1,3,3,2,2,1,2,4,3,2,2,6,6,3,6,4,4,2,2,5,3,4,4,2,3,2,3,4,5,5,0,5,4,6,5,6,2,5,7,7,12,9,11,9,8,5,2,4,2,9,7,7,4,4,4,2,11,5,5,3,1,4,6,7,2,2,2,4,1,1,2,2,1,0,0,0,1,0
S01013160,,376,,4,0,4,6,3,4,2,1,5,0,5,9,4,5,6,5,5,4,1,5,6,5,3,3,3,5,4,3,5,2,3,0,3,6,8,3,5,4,7,8,5,5,8,4,12,4,5,6,3,8,7,3,4,8,7,5,7,8,12,6,4,4,5,4,8,3,8,3,4,7,8,10,3,5,0,0,1,1,0,0,3,0,1,1,0,1,1,0,0,0,0
S01013161,,526,,9,5,11,6,7,2,8,5,2,8,5,6,3,4,6,5,5,8,1,6,8,4,9,5,6,4,9,21,3,13,8,13,4,12,5,6,4,4,4,6,6,10,13,11,6,1,6,9,12,8,7,3,4,9,6,8,5,6,6,7,2,9,6,8,4,4,8,5,7,7,2,2,5,5,4,4,5,0,3,9,7,2,6,3,3,0,2,0,0,0,1
S01013162,,438,,4,4,3,6,9,5,8,2,5,2,1,1,3,8,2,3,3,3,2,1,3,4,1,4,7,2,2,4,5,10,7,6,2,5,4,6,6,7,4,7,4,3,4,4,7,10,4,8,7,5,5,5,3,5,7,9,4,6,4,3,2,5,11,7,11,8,2,9,10,7,8,1,5,10,8,7,1,8,4,5,2,4,6,3,3,5,2,0,2,2,2
S01013163,,337,,1,3,2,3,3,1,0,3,3,5,2,1,7,2,6,3,6,4,7,8,2,4,2,4,10,1,5,2,2,2,2,7,2,1,3,5,3,4,3,4,4,6,3,9,3,10,5,5,6,7,3,9,4,4,5,11,4,9,10,1,6,13,6,3,9,8,2,6,4,3,2,3,2,3,2,2,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0
S01013164,,504,,6,7,3,8,4,8,8,5,5,3,11,6,4,5,6,8,5,12,8,3,6,2,1,3,8,0,6,0,4,5,5,7,5,6,5,4,11,2,4,13,3,8,5,10,9,13,3,7,11,2,4,7,11,6,14,7,7,5,9,6,7,5,9,3,9,5,7,6,4,4,4,11,4,8,4,7,3,3,1,4,3,2,3,1,4,0,0,5,1,3,5
